remaining,outs,obc,batting_lead,win_prob,win_sum,n
9,1,101,10,0.9971,3096,3105
9,1,101,9,0.9954,2811,2824
9,1,101,8,0.9869,2115,2143
9,1,101,7,0.9838,1877,1908
9,1,101,6,0.9698,1925,1985
9,1,101,5,0.9543,2633,2759
9,1,101,4,0.9272,4074,4394
9,1,101,3,0.8852,6323,7143
9,1,101,2,0.8193,9532,11635
9,1,101,1,0.7474,13768,18422
9,1,101,0,0.6346,17477,27542
9,1,101,-1,0.5202,7470,14361
9,1,101,-2,0.4054,3849,9494
9,1,101,-3,0.3092,1756,5680
9,1,101,-4,0.2135,713,3340
9,1,101,-5,0.1559,341,2187
9,1,101,-6,0.0981,165,1682
9,1,101,-7,0.0656,107,1630
9,1,101,-8,0.0439,84,1915
9,1,101,-9,0.0287,76,2651
9,1,101,-10,0.0182,54,2961
9,1,101,-11,0.0117,38,3258
9,1,101,-12,0.0051,16,3165
9,1,101,-13,0.0028,9,3249
9,1,101,-14,0.0024,8,3268
9,1,101,-15,0.0012,4,3223
9,1,101,-16,0.0013,4,3135
9,1,101,-17,0.0004,1,2714
9,1,101,-18,0.0,0,3487
9,1,110,18,1.0,4617,4617
9,1,110,17,1.0,2456,2456
9,1,110,16,1.0,2557,2557
9,1,110,15,0.9996,2618,2619
9,1,110,14,0.9996,2682,2683
9,1,110,13,0.9993,2679,2681
9,1,110,12,0.9996,2647,2648
9,1,110,11,0.9989,2636,2639
9,1,110,10,0.9984,2470,2474
9,1,110,9,0.994,2312,2326
9,1,110,8,0.9909,2069,2088
9,1,110,7,0.9863,1511,1532
9,1,110,6,0.976,1544,1582
9,1,110,5,0.958,2192,2288
9,1,110,4,0.9423,3298,3500
9,1,110,3,0.8865,5188,5852
9,1,110,2,0.8317,7810,9390
9,1,110,1,0.7637,11266,14752
9,1,110,0,0.6601,14123,21396
9,1,110,-1,0.5523,6227,11274
9,1,110,-2,0.4297,3141,7310
9,1,110,-3,0.3296,1452,4406
9,1,110,-4,0.236,634,2687
9,1,110,-5,0.1582,267,1688
9,1,110,-6,0.1171,148,1264
9,1,110,-7,0.0711,103,1448
9,1,110,-8,0.0435,89,2045
9,1,110,-9,0.026,58,2231
9,1,110,-10,0.0182,45,2472
9,1,110,-11,0.0102,26,2542
9,1,110,-12,0.01,27,2691
9,1,110,-13,0.0034,9,2628
9,1,110,-14,0.0019,5,2680
9,1,110,-15,0.0008,2,2531
9,1,110,-16,0.0004,1,2424
9,1,110,-17,0.0005,1,2137
9,1,110,-18,0.0007,2,2793
9,1,111,18,1.0,6809,6809
9,1,111,17,1.0,3690,3690
9,1,111,16,1.0,3844,3844
9,1,111,15,1.0,3902,3902
9,1,111,14,0.9993,4090,4093
9,1,111,13,0.9998,4099,4100
9,1,111,12,0.9997,3978,3979
9,1,111,11,0.9992,3911,3914
9,1,111,10,0.9967,3649,3661
9,1,111,9,0.994,3291,3311
9,1,111,8,0.9925,2394,2412
9,1,111,7,0.9914,2180,2199
9,1,111,6,0.9744,2204,2262
9,1,111,5,0.9513,2988,3141
9,1,111,4,0.9291,4590,4940
9,1,111,3,0.8891,7331,8245
9,1,111,2,0.836,11059,13228
9,1,111,1,0.7628,16247,21300
9,1,111,0,0.6652,20746,31188
9,1,111,-1,0.5613,9114,16236
9,1,111,-2,0.442,4701,10635
9,1,111,-3,0.3422,2226,6505
9,1,111,-4,0.2466,981,3978
9,1,111,-5,0.1772,455,2568
9,1,111,-6,0.1375,255,1855
9,1,111,-7,0.0948,177,1868
9,1,111,-8,0.0588,135,2295
9,1,111,-9,0.0451,141,3124
9,1,111,-10,0.022,79,3597
9,1,111,-11,0.0117,44,3750
9,1,111,-12,0.0066,26,3934
9,1,111,-13,0.0045,18,4022
9,1,111,-14,0.0023,9,3968
9,1,111,-15,0.0024,9,3786
9,1,111,-16,0.0017,6,3620
9,1,111,-17,0.0003,1,3200
9,1,111,-18,0.0005,2,3865
9,2,000,18,1.0,35322,35323
9,2,000,17,0.9999,18607,18608
9,2,000,16,0.9999,20518,20521
9,2,000,15,0.9998,21658,21663
9,2,000,14,0.9996,22025,22034
9,2,000,13,0.9994,21947,21961
9,2,000,12,0.9987,21961,21990
9,2,000,11,0.9967,20483,20551
9,2,000,10,0.995,19799,19899
9,2,000,9,0.9904,19074,19259
9,2,000,8,0.9856,18173,18439
9,2,000,7,0.9744,18006,18479
9,2,000,6,0.959,19720,20563
9,2,000,5,0.9323,25152,26977
9,2,000,4,0.8949,36009,40240
9,2,000,3,0.8339,52539,63006
9,2,000,2,0.7528,74106,98440
9,2,000,1,0.6485,95325,146983
9,2,000,0,0.5186,179594,346303
9,2,000,-1,0.3861,65611,169951
9,2,000,-2,0.2784,30977,111266
9,2,000,-3,0.1898,13112,69096
9,2,000,-4,0.1289,5358,41561
9,2,000,-5,0.0808,2061,25493
9,2,000,-6,0.0504,870,17256
9,2,000,-7,0.031,435,14037
9,2,000,-8,0.0188,265,14069
9,2,000,-9,0.0118,177,15039
9,2,000,-10,0.0065,112,17207
9,2,000,-11,0.0036,69,19074
9,2,000,-12,0.0017,36,20843
9,2,000,-13,0.0008,17,21545
9,2,000,-14,0.0006,13,21865
9,2,000,-15,0.0001,3,21129
9,2,000,-16,0.0002,4,19634
9,2,000,-17,0.0001,1,18169
9,2,000,-18,0.0,1,31682
9,2,001,18,1.0,22901,22901
9,2,001,17,1.0,12197,12197
9,2,001,16,0.9999,13119,13120
9,2,001,15,0.9999,13760,13762
9,2,001,14,0.9994,13989,13997
9,2,001,13,0.999,14065,14079
9,2,001,12,0.9988,13895,13912
9,2,001,11,0.9976,13523,13555
9,2,001,10,0.9955,12360,12416
9,2,001,9,0.9913,11417,11517
9,2,001,8,0.9861,10546,10695
9,2,001,7,0.9751,10383,10648
9,2,001,6,0.9605,11615,12093
9,2,001,5,0.9384,14908,15886
9,2,001,4,0.8961,21149,23601
9,2,001,3,0.84,31403,37383
9,2,001,2,0.7638,45369,59399
9,2,001,1,0.6634,59487,89671
9,2,001,0,0.5374,106771,198678
9,2,001,-1,0.4087,40070,98036
9,2,001,-2,0.2993,19291,64443
9,2,001,-3,0.2071,8290,40029
9,2,001,-4,0.1409,3362,23856
9,2,001,-5,0.0889,1302,14651
9,2,001,-6,0.0571,585,10251
9,2,001,-7,0.0389,331,8499
9,2,001,-8,0.0203,175,8608
9,2,001,-9,0.0121,114,9392
9,2,001,-10,0.0072,76,10624
9,2,001,-11,0.0034,39,11470
9,2,001,-12,0.0024,33,13644
9,2,001,-13,0.0007,10,13874
9,2,001,-14,0.001,14,13865
9,2,001,-15,0.0002,3,13508
9,2,001,-16,0.0004,5,12598
9,2,001,-17,0.0,0,11555
9,2,001,-18,0.0,0,18868
9,2,010,18,0.9999,14074,14075
9,2,010,17,0.9998,6517,6518
9,2,010,16,0.9997,7040,7042
9,2,010,15,0.9997,7147,7149
9,2,010,14,0.9993,7341,7346
9,2,010,13,0.9997,7293,7295
9,2,010,12,0.9986,7108,7118
9,2,010,11,0.9985,6770,6780
9,2,010,10,0.9956,5944,5970
9,2,010,9,0.9923,5302,5343
9,2,010,8,0.9854,4934,5007
9,2,010,7,0.9778,4966,5079
9,2,010,6,0.964,6054,6280
9,2,010,5,0.9339,8221,8803
9,2,010,4,0.9029,12086,13386
9,2,010,3,0.8441,17851,21148
9,2,010,2,0.7683,24809,32289
9,2,010,1,0.6686,31580,47236
9,2,010,0,0.5501,40706,74000
9,2,010,-1,0.4223,15956,37784
9,2,010,-2,0.3021,7394,24475
9,2,010,-3,0.2109,3234,15331
9,2,010,-4,0.1407,1287,9145
9,2,010,-5,0.0981,571,5818
9,2,010,-6,0.0508,225,4430
9,2,010,-7,0.0373,149,3991
9,2,010,-8,0.0218,96,4413
9,2,010,-9,0.0132,67,5079
9,2,010,-10,0.0074,47,6332
9,2,010,-11,0.0047,32,6774
9,2,010,-12,0.0017,12,7205
9,2,010,-13,0.0013,9,7124
9,2,010,-14,0.0007,5,7079
9,2,010,-15,0.0006,4,6860
9,2,010,-16,0.0002,1,6351
9,2,010,-17,0.0002,1,5466
9,2,010,-18,0.0,0,7842
9,2,011,18,1.0,11568,11568
9,2,011,17,1.0,6245,6245
9,2,011,16,1.0,6553,6553
9,2,011,15,1.0,6771,6771
9,2,011,14,0.9996,6853,6856
9,2,011,13,0.999,7027,7034
9,2,011,12,0.9987,6882,6891
9,2,011,11,0.9985,6590,6600
9,2,011,10,0.9961,6112,6136
9,2,011,9,0.9906,5149,5198
9,2,011,8,0.9887,4469,4520
9,2,011,7,0.9778,4405,4505
9,2,011,6,0.964,4983,5169
9,2,011,5,0.9367,6675,7126
9,2,011,4,0.8968,9691,10806
9,2,011,3,0.8503,14703,17291
9,2,011,2,0.7808,21048,26957
9,2,011,1,0.6863,28159,41031
9,2,011,0,0.5645,43414,76902
9,2,011,-1,0.4368,16782,38416
9,2,011,-2,0.3229,8058,24952
9,2,011,-3,0.2337,3588,15350
9,2,011,-4,0.1562,1440,9217
9,2,011,-5,0.1132,655,5788
9,2,011,-6,0.0672,273,4063
9,2,011,-7,0.044,159,3612
9,2,011,-8,0.0262,100,3824
9,2,011,-9,0.0149,64,4306
9,2,011,-10,0.0099,57,5759
9,2,011,-11,0.006,37,6143
9,2,011,-12,0.0028,19,6773
9,2,011,-13,0.0017,12,6955
9,2,011,-14,0.001,7,6706
9,2,011,-15,0.0012,8,6704
9,2,011,-16,0.0003,2,6124
9,2,011,-17,0.0,0,5473
9,2,011,-18,0.0,0,7997
9,2,100,18,1.0,6402,6402
9,2,100,17,1.0,3344,3344
9,2,100,16,1.0,3464,3464
9,2,100,15,1.0,3561,3561
9,2,100,14,0.9994,3487,3489
9,2,100,13,0.9989,3651,3655
9,2,100,12,0.9983,3571,3577
9,2,100,11,0.9982,3375,3381
9,2,100,10,0.9957,3280,3294
9,2,100,9,0.9921,2512,2532
9,2,100,8,0.9844,2337,2374
9,2,100,7,0.9766,2047,2096
9,2,100,6,0.9714,2380,2450
9,2,100,5,0.9376,3408,3635
9,2,100,4,0.9062,5079,5605
9,2,100,3,0.8493,7537,8874
9,2,100,2,0.7767,10672,13741
9,2,100,1,0.6763,13649,20182
9,2,100,0,0.5592,14798,26461
9,2,100,-1,0.4357,6174,14170
9,2,100,-2,0.3215,2889,8986
9,2,100,-3,0.2246,1218,5422
9,2,100,-4,0.1496,517,3455
9,2,100,-5,0.0978,229,2341
9,2,100,-6,0.0598,107,1788
9,2,100,-7,0.0435,82,1884
9,2,100,-8,0.0201,45,2238
9,2,100,-9,0.011,33,2994
9,2,100,-10,0.0091,30,3296
9,2,100,-11,0.0043,15,3494
9,2,100,-12,0.004,14,3489
9,2,100,-13,0.0014,5,3546
9,2,100,-14,0.0006,2,3429
9,2,100,-15,0.0009,3,3299
9,2,100,-16,0.0006,2,3173
9,2,100,-17,0.0,0,2738
9,2,100,-18,0.0003,1,3412
9,2,101,18,1.0,12285,12285
9,2,101,17,1.0,5605,5605
9,2,101,16,1.0,5871,5871
9,2,101,15,1.0,6073,6073
9,2,101,14,0.9998,6156,6157
9,2,101,13,0.9995,6133,6136
9,2,101,12,0.9985,6024,6033
9,2,101,11,0.9975,5607,5621
9,2,101,10,0.9952,4734,4757
9,2,101,9,0.9939,4228,4254
9,2,101,8,0.9865,3713,3764
9,2,101,7,0.9783,3876,3962
9,2,101,6,0.9662,4510,4668
9,2,101,5,0.9403,6437,6846
9,2,101,4,0.9069,9759,10761
9,2,101,3,0.8548,14367,16807
9,2,101,2,0.7835,20094,25647
9,2,101,1,0.6908,25599,37058
9,2,101,0,0.5709,27719,48557
9,2,101,-1,0.4513,11592,25683
9,2,101,-2,0.3326,5541,16658
9,2,101,-3,0.2463,2527,10258
9,2,101,-4,0.1641,1027,6257
9,2,101,-5,0.112,458,4091
9,2,101,-6,0.0745,239,3210
9,2,101,-7,0.0406,129,3176
9,2,101,-8,0.0264,96,3642
9,2,101,-9,0.0162,70,4310
9,2,101,-10,0.0109,59,5412
9,2,101,-11,0.0057,33,5762
9,2,101,-12,0.0038,23,6027
9,2,101,-13,0.0012,7,5970
9,2,101,-14,0.0015,9,5947
9,2,101,-15,0.0004,2,5696
9,2,101,-16,0.0004,2,5306
9,2,101,-17,0.0002,1,4611
9,2,101,-18,0.0,0,5770
9,2,110,18,1.0,5971,5971
9,2,110,17,1.0,2992,2992
9,2,110,16,1.0,3029,3029
9,2,110,15,0.9997,3192,3193
9,2,110,14,0.9994,3180,3182
9,2,110,13,0.9988,3316,3320
9,2,110,12,0.9997,3138,3139
9,2,110,11,0.9977,3062,3069
9,2,110,10,0.9956,2714,2726
9,2,110,9,0.9932,2636,2654
9,2,110,8,0.9855,1974,2003
9,2,110,7,0.9746,1801,1848
9,2,110,6,0.9673,2043,2112
9,2,110,5,0.9438,2939,3114
9,2,110,4,0.914,4370,4781
9,2,110,3,0.8616,6576,7632
9,2,110,2,0.7921,9453,11934
9,2,110,1,0.7005,12312,17577
9,2,110,0,0.5815,12910,22202
9,2,110,-1,0.4529,5325,11757
9,2,110,-2,0.3437,2650,7711
9,2,110,-3,0.2497,1162,4654
9,2,110,-4,0.1768,501,2834
9,2,110,-5,0.1118,205,1834
9,2,110,-6,0.062,85,1370
9,2,110,-7,0.0474,73,1541
9,2,110,-8,0.025,50,2000
9,2,110,-9,0.0166,46,2775
9,2,110,-10,0.0106,30,2832
9,2,110,-11,0.0063,19,3025
9,2,110,-12,0.0035,11,3180
9,2,110,-13,0.0013,4,3182
9,2,110,-14,0.0006,2,3210
9,2,110,-15,0.001,3,3041
9,2,110,-16,0.0007,2,2821
9,2,110,-17,0.0,0,2454
9,2,110,-18,0.0003,1,2979
9,2,111,18,1.0,8205,8205
9,2,111,17,1.0,4327,4327
9,2,111,16,1.0,4376,4376
9,2,111,15,0.9998,4420,4421
9,2,111,14,0.9993,4465,4468
9,2,111,13,0.9993,4460,4463
9,2,111,12,0.9989,4394,4399
9,2,111,11,0.9984,4282,4289
9,2,111,10,0.9956,3823,3840
9,2,111,9,0.9927,2868,2889
9,2,111,8,0.9884,2309,2336
9,2,111,7,0.9819,2388,2432
9,2,111,6,0.9683,2808,2900
9,2,111,5,0.9411,4026,4278
9,2,111,4,0.9117,5851,6418
9,2,111,3,0.865,8912,10303
9,2,111,2,0.7985,12616,15799
9,2,111,1,0.7118,16893,23732
9,2,111,0,0.5916,18572,31391
9,2,111,-1,0.4788,7973,16653
9,2,111,-2,0.3711,3963,10678
9,2,111,-3,0.2759,1812,6567
9,2,111,-4,0.1907,771,4042
9,2,111,-5,0.1405,371,2640
9,2,111,-6,0.0924,184,1992
9,2,111,-7,0.0523,110,2105
9,2,111,-8,0.0375,91,2428
9,2,111,-9,0.0249,86,3450
9,2,111,-10,0.013,52,3996
9,2,111,-11,0.0089,38,4251
9,2,111,-12,0.0036,16,4492
9,2,111,-13,0.0027,12,4497
9,2,111,-14,0.0014,6,4329
9,2,111,-15,0.0009,4,4220
9,2,111,-16,0.0008,3,3881
9,2,111,-17,0.0003,1,3340
9,2,111,-18,0.0,0,4025
8,0,000,18,1.0,66376,66377
8,0,000,17,0.9999,40710,40713
8,0,000,16,0.9997,45016,45028
8,0,000,15,0.9997,48098,48114
8,0,000,14,0.9996,49404,49423
8,0,000,13,0.9993,48578,48612
8,0,000,12,0.9982,47301,47387
8,0,000,11,0.9972,43388,43509
8,0,000,10,0.9947,39863,40076
8,0,000,9,0.9906,34094,34419
8,0,000,8,0.9842,29945,30427
8,0,000,7,0.9729,28625,29421
8,0,000,6,0.9562,33061,34575
8,0,000,5,0.9284,46126,49686
8,0,000,4,0.8855,70885,80053
8,0,000,3,0.8258,108263,131098
8,0,000,2,0.7411,154404,208339
8,0,000,1,0.6327,198574,313853
8,0,000,0,0.4995,293506,587619
8,0,000,-1,0.3665,110102,300429
8,0,000,-2,0.2582,51537,199629
8,0,000,-3,0.175,22338,127651
8,0,000,-4,0.1137,9217,81092
8,0,000,-5,0.0725,3923,54109
8,0,000,-6,0.0422,1709,40530
8,0,000,-7,0.0265,951,35940
8,0,000,-8,0.0155,570,36663
8,0,000,-9,0.0088,351,39970
8,0,000,-10,0.0054,238,43959
8,0,000,-11,0.0029,136,47227
8,0,000,-12,0.0015,73,49201
8,0,000,-13,0.0008,38,50389
8,0,000,-14,0.0005,25,49997
8,0,000,-15,0.0002,11,49065
8,0,000,-16,0.0001,6,46658
8,0,000,-17,0.0,1,43417
8,0,000,-18,0.0,2,81790
8,0,001,18,0.9999,18516,18517
8,0,001,17,0.9998,11300,11302
8,0,001,16,0.9999,12485,12486
8,0,001,15,1.0,13335,13335
8,0,001,14,0.9999,13587,13588
8,0,001,13,0.9993,13532,13542
8,0,001,12,0.998,13157,13184
8,0,001,11,0.9976,11438,11465
8,0,001,10,0.9952,10627,10678
8,0,001,9,0.992,9031,9104
8,0,001,8,0.9849,7850,7970
8,0,001,7,0.9765,7704,7889
8,0,001,6,0.9612,8997,9360
8,0,001,5,0.934,12476,13357
8,0,001,4,0.8957,19156,21386
8,0,001,3,0.8406,29517,35116
8,0,001,2,0.7631,42280,55404
8,0,001,1,0.662,54862,82869
8,0,001,0,0.5389,82062,152265
8,0,001,-1,0.4126,32236,78131
8,0,001,-2,0.3019,15691,51970
8,0,001,-3,0.2098,6987,33299
8,0,001,-4,0.1411,2981,21131
8,0,001,-5,0.0938,1337,14255
8,0,001,-6,0.0582,631,10834
8,0,001,-7,0.0376,358,9527
8,0,001,-8,0.0229,225,9815
8,0,001,-9,0.013,138,10621
8,0,001,-10,0.0077,90,11693
8,0,001,-11,0.0048,62,12904
8,0,001,-12,0.0024,33,13524
8,0,001,-13,0.0014,20,13934
8,0,001,-14,0.001,13,13653
8,0,001,-15,0.0002,3,13481
8,0,001,-16,0.0002,2,12778
8,0,001,-17,0.0,0,11878
8,0,001,-18,0.0,1,21933
8,0,010,18,1.0,6061,6061
8,0,010,17,1.0,3447,3447
8,0,010,16,0.9997,3754,3755
8,0,010,15,1.0,3949,3949
8,0,010,14,0.9995,4051,4053
8,0,010,13,0.999,3936,3940
8,0,010,12,0.9989,3784,3788
8,0,010,11,0.9986,3528,3533
8,0,010,10,0.9954,3257,3272
8,0,010,9,0.9904,2368,2391
8,0,010,8,0.9872,2153,2181
8,0,010,7,0.9827,2162,2200
8,0,010,6,0.9602,2651,2761
8,0,010,5,0.943,3822,4053
8,0,010,4,0.9116,5848,6415
8,0,010,3,0.8554,8915,10422
8,0,010,2,0.787,12609,16021
8,0,010,1,0.6886,16305,23679
8,0,010,0,0.5703,21310,37369
8,0,010,-1,0.4381,8650,19744
8,0,010,-2,0.32,4124,12886
8,0,010,-3,0.2328,1956,8403
8,0,010,-4,0.1558,827,5308
8,0,010,-5,0.1028,364,3542
8,0,010,-6,0.0676,191,2826
8,0,010,-7,0.0447,115,2570
8,0,010,-8,0.0254,69,2712
8,0,010,-9,0.0136,47,3446
8,0,010,-10,0.0077,28,3618
8,0,010,-11,0.0041,16,3862
8,0,010,-12,0.0036,14,3895
8,0,010,-13,0.0005,2,4228
8,0,010,-14,0.0002,1,4109
8,0,010,-15,0.0005,2,3969
8,0,010,-16,0.0003,1,3825
8,0,010,-17,0.0003,1,3499
8,0,010,-18,0.0,0,5664
8,0,011,18,1.0,6122,6122
8,0,011,17,1.0,3735,3735
8,0,011,16,1.0,4031,4031
8,0,011,15,1.0,4245,4245
8,0,011,14,0.9995,4294,4296
8,0,011,13,0.9986,4323,4329
8,0,011,12,0.9998,4035,4036
8,0,011,11,0.9979,3763,3771
8,0,011,10,0.998,3530,3537
8,0,011,9,0.9915,2448,2469
8,0,011,8,0.984,2153,2188
8,0,011,7,0.9792,2165,2211
8,0,011,6,0.9718,2515,2588
8,0,011,5,0.9457,3621,3829
8,0,011,4,0.908,5605,6173
8,0,011,3,0.8678,8560,9864
8,0,011,2,0.8018,12695,15833
8,0,011,1,0.7095,16439,23171
8,0,011,0,0.5976,23892,39978
8,0,011,-1,0.4802,9936,20692
8,0,011,-2,0.366,4945,13512
8,0,011,-3,0.2602,2286,8784
8,0,011,-4,0.1825,1005,5507
8,0,011,-5,0.1372,507,3694
8,0,011,-6,0.0918,272,2962
8,0,011,-7,0.0525,143,2724
8,0,011,-8,0.0332,90,2708
8,0,011,-9,0.0203,73,3590
8,0,011,-10,0.0126,49,3880
8,0,011,-11,0.0085,35,4098
8,0,011,-12,0.0049,21,4260
8,0,011,-13,0.0018,8,4469
8,0,011,-14,0.0014,6,4357
8,0,011,-15,0.0002,1,4231
8,0,011,-16,0.0002,1,4099
8,0,011,-17,0.0,0,3861
8,0,011,-18,0.0002,1,6224
8,0,100,18,1.0,2204,2204
8,0,100,17,1.0,1337,1337
8,0,100,16,1.0,1372,1372
8,0,100,15,1.0,1442,1442
8,0,100,14,1.0,1456,1456
8,0,100,13,0.9993,1446,1447
8,0,100,12,0.9985,1328,1330
8,0,100,11,0.9975,1209,1212
8,0,100,10,0.9974,1148,1151
8,0,100,9,0.9873,1089,1103
8,0,100,8,0.9894,1029,1040
8,0,100,7,0.9845,698,709
8,0,100,6,0.9689,873,901
8,0,100,5,0.9541,1186,1243
8,0,100,4,0.9215,1797,1950
8,0,100,3,0.8719,2669,3061
8,0,100,2,0.8006,3711,4635
8,0,100,1,0.7176,4725,6584
8,0,100,0,0.6098,5310,8708
8,0,100,-1,0.4753,2209,4648
8,0,100,-2,0.3485,1081,3102
8,0,100,-3,0.2391,486,2033
8,0,100,-4,0.1683,208,1236
8,0,100,-5,0.1011,94,930
8,0,100,-6,0.0527,38,721
8,0,100,-7,0.0477,59,1237
8,0,100,-8,0.0285,35,1228
8,0,100,-9,0.0136,18,1324
8,0,100,-10,0.0116,16,1375
8,0,100,-11,0.0056,8,1430
8,0,100,-12,0.0056,8,1441
8,0,100,-13,0.0035,5,1447
8,0,100,-14,0.0007,1,1398
8,0,100,-15,0.0,0,1415
8,0,100,-16,0.0,0,1367
8,0,100,-17,0.0,0,1263
8,0,100,-18,0.0,0,1720
8,0,101,18,1.0,3156,3156
8,0,101,17,1.0,1805,1805
8,0,101,16,0.9995,1844,1845
8,0,101,15,1.0,1947,1947
8,0,101,14,1.0,1931,1931
8,0,101,13,0.9984,1914,1917
8,0,101,12,0.9973,1853,1858
8,0,101,11,1.0,1743,1743
8,0,101,10,0.9987,1560,1562
8,0,101,9,0.9963,1338,1343
8,0,101,8,0.9923,774,780
8,0,101,7,0.9874,861,872
8,0,101,6,0.9741,1092,1121
8,0,101,5,0.946,1542,1630
8,0,101,4,0.9271,2403,2592
8,0,101,3,0.8722,3562,4084
8,0,101,2,0.8129,5053,6216
8,0,101,1,0.7376,6602,8951
8,0,101,0,0.6258,7209,11520
8,0,101,-1,0.5074,3160,6228
8,0,101,-2,0.3806,1501,3944
8,0,101,-3,0.3046,787,2584
8,0,101,-4,0.1942,319,1643
8,0,101,-5,0.1465,178,1215
8,0,101,-6,0.0861,92,1069
8,0,101,-7,0.0616,98,1590
8,0,101,-8,0.0363,59,1624
8,0,101,-9,0.0175,31,1773
8,0,101,-10,0.011,21,1909
8,0,101,-11,0.0094,18,1917
8,0,101,-12,0.005,10,1983
8,0,101,-13,0.0025,5,1992
8,0,101,-14,0.0005,1,1998
8,0,101,-15,0.0,0,1950
8,0,101,-16,0.0005,1,1912
8,0,101,-17,0.0012,2,1698
8,0,101,-18,0.0,0,2265
8,0,110,18,1.0,2676,2676
8,0,110,17,1.0,1546,1546
8,0,110,16,1.0,1594,1594
8,0,110,15,1.0,1609,1609
8,0,110,14,0.9994,1587,1588
8,0,110,13,1.0,1633,1633
8,0,110,12,0.9994,1564,1565
8,0,110,11,0.9986,1421,1423
8,0,110,10,0.9953,1275,1281
8,0,110,9,0.9929,1126,1134
8,0,110,8,0.997,661,663
8,0,110,7,0.9884,683,691
8,0,110,6,0.9735,919,944
8,0,110,5,0.9609,1303,1356
8,0,110,4,0.938,2073,2210
8,0,110,3,0.8883,3015,3394
8,0,110,2,0.8441,4403,5216
8,0,110,1,0.7577,5609,7403
8,0,110,0,0.6647,6360,9568
8,0,110,-1,0.5458,2763,5062
8,0,110,-2,0.4241,1455,3431
8,0,110,-3,0.309,656,2123
8,0,110,-4,0.2247,338,1504
8,0,110,-5,0.1318,136,1032
8,0,110,-6,0.1191,108,907
8,0,110,-7,0.0607,83,1368
8,0,110,-8,0.0439,61,1389
8,0,110,-9,0.025,37,1480
8,0,110,-10,0.0175,27,1544
8,0,110,-11,0.0091,15,1653
8,0,110,-12,0.0065,11,1683
8,0,110,-13,0.0018,3,1660
8,0,110,-14,0.0031,5,1598
8,0,110,-15,0.0006,1,1655
8,0,110,-16,0.0006,1,1551
8,0,110,-17,0.0,0,1346
8,0,110,-18,0.0,0,1890
8,0,111,18,1.0,4006,4006
8,0,111,17,1.0,2220,2220
8,0,111,16,1.0,2331,2331
8,0,111,15,1.0,2395,2395
8,0,111,14,1.0,2363,2363
8,0,111,13,0.9974,2315,2321
8,0,111,12,1.0,2200,2200
8,0,111,11,0.9981,2132,2136
8,0,111,10,0.9953,1926,1935
8,0,111,9,0.994,1499,1508
8,0,111,8,0.9917,834,841
8,0,111,7,0.9874,941,953
8,0,111,6,0.9769,1224,1253
8,0,111,5,0.9622,1805,1876
8,0,111,4,0.9431,2851,3023
8,0,111,3,0.9026,4122,4567
8,0,111,2,0.8496,5992,7053
8,0,111,1,0.7736,7617,9846
8,0,111,0,0.6876,8819,12826
8,0,111,-1,0.5689,3968,6975
8,0,111,-2,0.4516,2032,4500
8,0,111,-3,0.3361,948,2821
8,0,111,-4,0.2406,442,1837
8,0,111,-5,0.2025,277,1368
8,0,111,-6,0.1494,185,1238
8,0,111,-7,0.0853,117,1372
8,0,111,-8,0.0539,102,1891
8,0,111,-9,0.0334,73,2184
8,0,111,-10,0.0216,50,2319
8,0,111,-11,0.0175,41,2339
8,0,111,-12,0.0074,18,2432
8,0,111,-13,0.0033,8,2426
8,0,111,-14,0.0017,4,2414
8,0,111,-15,0.0009,2,2336
8,0,111,-16,0.0013,3,2239
8,0,111,-17,0.0005,1,2051
8,0,111,-18,0.0,0,2501
8,1,000,18,1.0,53371,53372
8,1,000,17,1.0,29487,29488
8,1,000,16,0.9997,32212,32223
8,1,000,15,0.9996,34116,34131
8,1,000,14,0.9995,34857,34873
8,1,000,13,0.9993,33315,33339
8,1,000,12,0.9982,32231,32290
8,1,000,11,0.9968,29831,29926
8,1,000,10,0.994,27184,27347
8,1,000,9,0.9897,23750,23997
8,1,000,8,0.9826,21513,21893
8,1,000,7,0.9697,21538,22210
8,1,000,6,0.9532,25820,27089
8,1,000,5,0.9231,36916,39990
8,1,000,4,0.8764,55499,63324
8,1,000,3,0.8119,81151,99948
8,1,000,2,0.7222,110819,153446
8,1,000,1,0.6066,134195,221213
8,1,000,0,0.4662,179127,384187
8,1,000,-1,0.3302,65396,198044
8,1,000,-2,0.2252,29641,131624
8,1,000,-3,0.1477,12427,84127
8,1,000,-4,0.0944,5108,54092
8,1,000,-5,0.0567,2074,36561
8,1,000,-6,0.0324,912,28186
8,1,000,-7,0.0189,480,25449
8,1,000,-8,0.0106,278,26153
8,1,000,-9,0.0067,191,28504
8,1,000,-10,0.0039,121,31275
8,1,000,-11,0.0019,65,33389
8,1,000,-12,0.0008,29,35155
8,1,000,-13,0.0004,14,35310
8,1,000,-14,0.0004,14,35224
8,1,000,-15,0.0002,7,34273
8,1,000,-16,0.0001,3,32218
8,1,000,-17,0.0,0,29453
8,1,000,-18,0.0,1,53745
8,1,001,18,0.9999,25322,25324
8,1,001,17,0.9999,14133,14135
8,1,001,16,0.9996,15533,15539
8,1,001,15,0.9997,16405,16410
8,1,001,14,0.9996,16513,16520
8,1,001,13,0.9994,16130,16140
8,1,001,12,0.9982,15718,15747
8,1,001,11,0.9974,13888,13924
