id,game_id,play_num,game_code,timestamp,umpire,away,home,inning_raw,away_score,home_score,play_type,result,play_code,pitcher_id,catcher_id,pos,batter_id,on_first,on_second,on_third,scored2,scored3,scored4,er1,er2,er3,er4,pitch,swing,throw_num,runner_id,steal_num,pitcher_name,batter_name,catcher_name,runner_name,off_team,def_team,inning,half,obc,outs,diff,is_fp_inn,is_fp_app,league,season,season_type
11427,188,21701002,null,null,null,null,null,null,0,0,Steal,CS,0_1_CS,1140,2072,null,1137,1137,0,0,0,0,0,null,null,null,null,0,0,612,1137,222,Bartholomew Crumblepuff,Jimmy Johns,River Ride,Jimmy Johns,Baldur's Gate Beholders,Gas House Gorillas,1,top,001,0,0,false,false,MLN,2,null
11451,188,21701026,null,null,null,null,null,null,1,1,Steal,SB,2_1_SB,1140,2072,null,1041,1041,0,0,0,0,0,null,null,null,null,0,0,879,1041,709,Bartholomew Crumblepuff,Barney Summers,River Ride,Barney Summers,Baldur's Gate Beholders,Gas House Gorillas,4,top,001,2,0,false,false,MLN,2,null
11526,190,21801012,null,null,null,null,null,null,1,1,Steal,SB,0_1_SB,1027,2085,null,2082,2082,0,0,0,0,0,null,null,null,null,0,0,69,2082,389,Thomas Nova,Dixon Uraz,Lloyd Gross,Dixon Uraz,Gas House Gorillas,R'Lyeh Ancients,2,top,001,0,0,false,false,MLN,2,null
11544,190,21801030,null,null,null,null,null,null,2,1,Steal,CS,1_1_CS,2075,2085,null,2082,2082,0,0,0,0,0,null,null,null,null,0,0,532,2082,7,Copenhagen Black,Dixon Uraz,Lloyd Gross,Dixon Uraz,Gas House Gorillas,R'Lyeh Ancients,4,top,001,1,0,false,false,MLN,2,null
11551,190,21801037,null,null,null,null,null,null,2,2,Steal,SB,0_1_SB,2075,2085,null,2102,2102,0,0,0,0,0,null,null,null,null,0,0,321,2102,405,Copenhagen Black,Oliver Yu,Lloyd Gross,Oliver Yu,Gas House Gorillas,R'Lyeh Ancients,5,top,001,0,0,false,false,MLN,2,null
11584,191,21802011,null,null,null,null,null,null,1,1,Steal,CS,2_1_CS,1061,1052,null,1098,1098,0,0,0,0,0,null,null,null,null,0,0,200,1098,634,Hudson Hildebrandt,Kegs Mabry,Zed Leona,Kegs Mabry,Sopher McDophers,Humongous Melonheads,1,bottom,001,2,0,false,false,MLN,2,null
11645,192,21901023,null,null,null,null,null,null,2,2,Steal,SB,2_1_SB,2078,1052,null,1184,1165,0,0,0,0,0,null,null,null,null,0,0,1,1165,888,Rascal Alex,Buzz Schwinghammer,Zed Leona,Dropov Andpicov,Gas House Gorillas,Humongous Melonheads,3,bottom,001,2,0,false,false,MLN,2,null
11661,192,21901039,null,null,null,null,null,null,2,2,Steal,SB,0_1_SB,1122,2072,null,1205,1205,0,0,0,0,0,null,null,null,null,0,0,420,1205,420,Finkle Sparkles,Stephen Sondheim,River Ride,Stephen Sondheim,Humongous Melonheads,Gas House Gorillas,6,top,001,0,0,false,false,MLN,2,null
11663,192,21901041,null,null,null,null,null,null,2,2,Steal,CS,1_2_CS,1122,2072,null,1052,0,1205,0,0,0,0,null,null,null,null,0,0,269,1205,492,Finkle Sparkles,Zed Leona,River Ride,Stephen Sondheim,Humongous Melonheads,Gas House Gorillas,6,top,010,1,0,false,false,MLN,2,null
11673,193,30101006,null,null,null,null,null,null,0,0,Steal,CS,0_1_CS,2029,3007,null,1119,1119,0,0,0,0,0,null,null,null,null,0,0,592,1119,245,Louis Whip,Willie Mays Hayes,Salvatore 'Sal' De Luca,Willie Mays Hayes,Raccoon City Outbreak,Ursa Major Grizzlies,1,bottom,001,0,0,false,false,MLN,3,null
11695,193,30101028,null,null,null,null,null,null,3,2,Steal,CS,2_2_CS,2029,3007,null,1143,0,3023,0,0,0,0,null,null,null,null,0,0,592,3023,243,Louis Whip,Viking Fishbird,Salvatore 'Sal' De Luca,Dinger Sampson,Raccoon City Outbreak,Ursa Major Grizzlies,3,bottom,010,2,0,false,false,MLN,3,null
11710,193,30101043,null,null,null,null,null,null,4,2,Steal,SB,2_1_SB,2029,1097,null,1119,1119,0,0,0,0,0,null,null,null,null,0,0,101,1119,795,Louis Whip,Willie Mays Hayes,Jameson Poe,Willie Mays Hayes,Raccoon City Outbreak,Ursa Major Grizzlies,5,bottom,001,2,0,false,false,MLN,3,null
11725,194,30102007,null,null,null,null,null,null,0,2,Steal,CS,0_2_CS,1188,1063,null,1091,0,1091,0,0,0,0,null,null,null,null,0,0,289,1091,11,Teddy Ballinger,Dougal McGoogol,Alex Yaxley,Dougal McGoogol,Acadia Peregrines,Carolina Reapers,1,bottom,010,0,0,false,false,MLN,3,null
6909,99,20403003,null,null,null,null,null,null,0,0,Steal,CS,1_1_CS,1178,1002,null,1082,1082,0,0,0,0,0,null,null,null,null,0,0,881,1082,500,William Hatchet,Basebally McBaseballface Jr.,Garitek,Basebally McBaseballface Jr.,Aruba Sea Serpents,Sopher McDophers,1,top,001,1,0,false,false,MLN,2,null
7488,110,20507026,null,null,null,null,null,null,2,2,Steal,SB,1_1_SB,1024,1014,null,2034,2034,0,0,0,0,0,null,null,null,null,0,0,618,2034,420,Jordan Peppers,Fortuk Monmouth,Bud Tuggli,Fortuk Monmouth,Portland Pioneers,Halifax Highlanders,4,top,001,1,0,false,false,MLN,2,null
163382,1973,120210055,null,null,null,null,null,null,7,2,Steal,CS2,2_1_CS2,1174,7006,null,1108,5022,-,-,-,-,-,null,null,null,null,null,null,873,5022,357,Mad Monty,Conor Sexton,Pel OQuinn,Franz Lisztpitcher,Gas House Gorillas,Baldur's Gate Beholders,6,bottom,001,2,null,false,false,MLN,null,null
163849,1981,120310054,null,null,null,null,null,null,1,1,Steal,SB2,0_1_SB2,4078,1052,null,1108,5022,-,-,-,-,-,null,null,null,null,null,null,117,5022,368,Sleve McDichael,Conor Sexton,Zed Leona,Franz Lisztpitcher,Gas House Gorillas,Humongous Melonheads,7,top,001,0,null,false,false,MLN,null,null
163876,1982,120311019,null,null,null,null,null,null,2,0,Steal,SB2,1_1_SB2,10008,9027,null,5002,1012,-,-,-,-,-,null,null,null,null,null,null,256,1012,12,R'lyeh Cultist 14,Guidooooo,R'lyeh Cultist 55,Reservoir Butler,Sopher McDophers,R'lyeh Ancients,3,top,001,1,null,false,false,MLN,null,null
163880,1982,120311023,null,null,null,null,null,null,2,0,Steal,CS2,0_1_CS2,1140,1063,null,11028,10081,-,-,-,-,-,null,null,null,null,null,null,211,10081,726,Bartholomew Crumblepuff,R'lyeh Cultist 42,Alex Yaxley,R'lyeh Cultist 50,R'lyeh Ancients,Sopher McDophers,3,bottom,001,0,null,false,false,MLN,null,null
9432,148,21103038,null,null,null,null,null,null,0,4,Steal,SB,0_1_SB,1079,1100,null,1055,1055,0,0,0,0,0,null,null,null,null,0,0,339,1055,300,Babatunde Oladotun,Osmosis Jones,Antwan Zella,Osmosis Jones,Humongous Melonheads,Kansas City Kitties,5,bottom,001,0,0,false,false,MLN,2,null
7314,107,20504022,null,null,null,null,null,null,0,2,Steal,CS,0_1_CS,1112,1086,null,2010,2010,0,0,0,0,0,null,null,null,null,0,0,936,2010,400,Miss Bats,Skillz Simanek,George Ewell,Skillz Simanek,Humongous Melonheads,Acadia Peregrines,3,top,001,0,0,false,false,MLN,2,null
7316,107,20504024,null,null,null,null,null,null,0,2,Steal,SB,1_1_SB,1112,1086,null,1205,1205,0,0,0,0,0,null,null,null,null,0,0,714,1205,500,Miss Bats,Stephen Sondheim,George Ewell,Stephen Sondheim,Humongous Melonheads,Acadia Peregrines,3,top,001,0,0,false,false,MLN,2,null
7320,107,20504028,null,null,null,null,null,null,0,2,Steal,SB,0_1_SB,1061,1192,null,1090,1090,0,0,0,0,0,null,null,null,null,0,0,347,1090,347,Hudson Hildebrandt,James Pablano,Larry Slack,James Pablano,Acadia Peregrines,Humongous Melonheads,3,bottom,001,0,0,false,false,MLN,2,null
166844,2035,120916045,null,null,null,null,null,null,3,4,Steal,SB2,1_5_SB2,9009,3007,null,9031,5017,-,9035,-,-,-,null,null,null,null,null,null,910,5017,17,Jamal Fyre,Bob Nutting Jr,Salvatore De Luca,Makesiondon Kelkboom,Miami Fuego,Ursa Major Grizzlies,5,top,101,1,null,false,false,MLN,null,null
11794,195,30103037,null,null,null,null,null,null,3,1,Steal,CS,1_4_CS,2091,1100,null,1180,1180,2044,0,0,0,0,null,null,null,null,0,0,762,2044,223,Cannibal Johnson,War Hamster,Antwan Zella,Maud Nelson,Baldur's Gate Beholders,Kansas City Kitties,5,top,011,1,0,false,false,MLN,3,null
12304,205,30205003,null,null,null,null,null,null,0,0,Steal,SB,1_1_SB,1123,1142,null,3017,1119,0,0,0,0,0,null,null,null,null,0,0,111,0,290,Kurt Anger,Bob Dunagee,Bo-Horse Jackman,null,Raccoon City Outbreak,Carolina Reapers,1,top,001,1,0,false,false,MLN,3,null
162876,1964,120109045,null,null,null,null,null,null,3,6,Steal,SB2,1_1_SB2,12008,4010,null,4072,9036,-,-,-,-,-,null,null,null,null,null,null,420,9036,100,Jacob BallHitter,R'lyeh Cultist 5,Matthew Heskey,R'lyeh Cultist 69,R'lyeh Ancients,Acadia Peregrines,4,bottom,001,1,null,false,false,MLN,null,null
162917,1965,120110026,null,null,null,null,null,null,0,0,Steal,SB2,0_1_SB2,7027,11030,null,1108,5022,-,-,-,-,-,null,null,null,null,null,null,755,5022,901,Kevin James,Conor Sexton,Ron Swanson,Franz Lisztpitcher,Gas House Gorillas,Portland Pioneers,4,top,001,0,null,false,false,MLN,null,null
162996,1966,120111055,null,null,null,null,null,null,8,6,Steal,SB2,0_1_SB2,12012,11007,null,12024,2086,-,-,-,-,-,null,null,null,null,null,null,573,2086,422,Mickey Martino,Zed Underhill,Hubert Dubois,Anna De Neko,Baldur's Gate Beholders,Sunnydale Slayers,6,bottom,001,0,null,false,false,MLN,null,null
163010,1966,120111069,null,null,null,null,null,null,8,8,Steal,SB2,0_1_SB2,9007,1097,null,11041,1032,-,-,-,-,-,null,null,null,null,null,null,46,1032,321,Brencillus Alcasmira,Sylvia Bluesky,Jameson Poe,Charlie Scott,Sunnydale Slayers,Baldur's Gate Beholders,8,top,001,0,null,false,false,MLN,null,null
163059,1967,120112039,null,null,null,null,null,null,0,7,Steal,SB2,1_1_SB2,8002,12020,null,11047,2095,-,-,-,-,-,null,null,null,null,null,null,760,2095,830,Trevor Rose,Swiftie ESPN,Callaghan Walker,Hecate Vassiliou,Ursa Major Grizzlies,Halifax Highlanders,5,top,001,1,null,false,false,MLN,null,null
163107,1968,120113036,null,null,null,null,null,null,3,6,Steal,SB2,1_5_SB2,9042,9013,null,10035,3072,-,9041,-,-,-,null,null,null,null,null,null,500,3072,711,Maurice Cheeks,Man of Steal,Toastman,Tucker Doubt,Miami Fuego,Carolina Reapers,4,top,101,1,null,false,false,MLN,null,null
163130,1969,120114004,null,null,null,null,null,null,0,0,Steal,SB2,2_1_SB2,11006,10049,null,7021,6049,-,-,-,-,-,null,null,null,null,null,null,342,6049,117,Spitty McSpit,Dutch Boggs,Guy Ledouche,NoodleArmBigPowerODoyleetc,Kansas City Kitties,Raccoon City Outbreak,1,top,001,2,null,false,false,MLN,null,null
163163,1969,120114037,null,null,null,null,null,null,3,3,Steal,SB2,2_1_SB2,7035,3043,null,9001,1027,-,-,-,-,-,null,null,null,null,null,null,617,1027,650,peachespeachespeaches,Harvey Burton,Keyo,Thomas Nova,Raccoon City Outbreak,Kansas City Kitties,4,bottom,001,2,null,false,true,MLN,null,null
163221,1971,120116002,null,null,null,null,null,null,0,0,Steal,SB2,0_1_SB2,2078,1052,null,5002,1006,-,-,-,-,-,null,null,null,null,null,null,126,1006,321,Rascal Alex,Guidooooo,Zed Leona,Smitty Hoppenscotch,Sopher McDophers,Humongous Melonheads,1,top,001,0,null,false,false,MLN,null,null
163237,1971,120116018,null,null,null,null,null,null,3,0,Steal,SB2,2_1_SB2,2078,1052,null,5002,1006,-,-,-,-,-,null,null,null,null,null,null,244,1006,126,Rascal Alex,Guidooooo,Zed Leona,Smitty Hoppenscotch,Sopher McDophers,Humongous Melonheads,2,top,001,2,null,false,false,MLN,null,null
163319,1972,120209039,null,null,null,null,null,null,1,0,Steal,SB2,1_1_SB2,3005,3071,null,8053,12042,-,-,-,-,-,null,null,null,null,null,null,86,12042,245,Pablo Sanchez,Basil,Serge A Storms,Jiggs Kingman,Acadia Peregrines,Halifax Highlanders,5,bottom,001,1,null,false,false,MLN,null,null
163859,1982,120311002,null,null,null,null,null,null,0,0,Steal,SB2,0_1_SB2,10008,9027,null,5002,1012,-,-,-,-,-,null,null,null,null,null,null,629,1012,362,R'lyeh Cultist 14,Guidooooo,R'lyeh Cultist 55,Reservoir Butler,Sopher McDophers,R'lyeh Ancients,1,top,001,0,null,false,false,MLN,null,null
163409,1974,120211027,null,null,null,null,null,null,0,1,Steal,SB2,0_1_SB2,11048,10023,null,11042,9036,-,-,-,-,-,null,null,null,null,null,null,478,9036,700,Fabian Seacaster,R'lyeh Cultist 31,Rex McStrange,R'lyeh Cultist 69,R'lyeh Ancients,Sunnydale Slayers,4,top,001,0,null,false,false,MLN,null,null
163435,1975,120212002,null,null,null,null,null,null,0,0,Steal,CS2,0_1_CS2,11011,3007,null,3057,8008,-,-,-,-,-,null,null,null,null,null,null,666,8008,45,Sock Monkey,Speedo Meter,Salvatore De Luca,Guy Gilwater,Portland Pioneers,Ursa Major Grizzlies,1,top,001,0,null,false,false,MLN,null,null
163437,1975,120212004,null,null,null,null,null,null,0,0,Steal,SB2,1_1_SB2,11011,3007,null,10042,3057,-,-,-,-,-,null,null,null,null,null,null,198,3057,258,Sock Monkey,Bingle Johnson,Salvatore De Luca,Speedo Meter,Portland Pioneers,Ursa Major Grizzlies,1,top,001,0,null,false,false,MLN,null,null
163557,1977,120214002,null,null,null,null,null,null,0,0,Steal,SB2,0_1_SB2,9010,10047,null,1052,1089,-,-,-,-,-,null,null,null,null,null,null,514,1089,547,Brent Chillwater,Zed Leona,Saul Pewald,Jefferson Steelflex,Humongous Melonheads,Kansas City Kitties,1,top,001,0,null,false,false,MLN,null,null
163567,1977,120214012,null,null,null,null,null,null,7,0,Steal,CS2,2_1_CS2,11044,10047,null,1052,1089,-,-,-,-,-,null,null,null,null,null,null,907,1089,352,Salami,Zed Leona,Saul Pewald,Jefferson Steelflex,Humongous Melonheads,Kansas City Kitties,1,top,001,2,null,false,false,MLN,null,null
163575,1977,120214020,null,null,null,null,null,null,7,0,Steal,SB2,0_1_SB2,1061,1201,null,9024,6049,-,-,-,-,-,null,null,null,null,null,null,17,6049,180,Hudson Hildebrandt,Calvin Ball,Mylo Grams,NoodleArmBigPowerODoyleetc,Kansas City Kitties,Humongous Melonheads,2,bottom,001,0,null,false,false,MLN,null,null
163620,1978,120215002,null,null,null,null,null,null,0,0,Steal,SB2,0_1_SB2,1153,3066,null,12025,5032,-,-,-,-,-,null,null,null,null,null,null,399,5032,444,AALarry Longshot,Daniel Harrison,AAAAAAAAAAThor,Sander Entman,Carolina Reapers,Reykjavik Valkyries,1,top,001,0,null,false,false,MLN,null,null
163635,1978,120215017,null,null,null,null,null,null,1,0,Steal,SB2,1_1_SB2,3048,9013,null,10020,2094,-,-,-,-,-,null,null,null,null,null,null,204,2094,353,Ryan Sir-Wondery,Johnmaine Chupri,Toastman,JZ (but not the rapper),Reykjavik Valkyries,Carolina Reapers,2,bottom,001,1,null,false,false,MLN,null,null
163697,1979,120216025,null,null,null,null,null,null,0,1,Steal,CS2,0_1_CS2,1217,12036,null,3012,1006,-,-,-,-,-,null,null,null,null,null,null,123,1006,508,Johnny Dickshot,Rusty Nails,Doc Holliday II,Smitty Hoppenscotch,Sopher McDophers,Raccoon City Outbreak,3,bottom,001,0,null,false,false,MLN,null,null
163715,1979,120216043,null,null,null,null,null,null,0,1,Steal,SB2,1_1_SB2,1217,12036,null,11033,1012,-,-,-,-,-,null,null,null,null,null,null,568,1012,473,Johnny Dickshot,Cared Jarrabis,Doc Holliday II,Reservoir Butler,Sopher McDophers,Raccoon City Outbreak,5,bottom,001,1,null,false,false,MLN,null,null
163774,1980,120309053,null,null,null,null,null,null,4,4,Steal,SB2,1_1_SB2,12008,10024,null,1099,2020,-,-,-,-,-,null,null,null,null,null,null,373,2020,55,Jacob BallHitter,Baron Samedi,Milo Kerrigan,Demetrios Ooga,Aruba Sea Serpents,Acadia Peregrines,6,bottom,001,1,null,false,false,MLN,null,null
163973,1984,120313011,null,null,null,null,null,null,1,0,Steal,SB2,0_1_SB2,5014,1097,null,9024,6049,-,-,-,-,-,null,null,null,null,null,null,906,6049,816,Sheridan Blackstone,Calvin Ball,Jameson Poe,NoodleArmBigPowerODoyleetc,Kansas City Kitties,Baldur's Gate Beholders,2,top,001,0,null,false,false,MLN,null,null
163998,1984,120313036,null,null,null,null,null,null,1,7,Steal,CS2,2_1_CS2,5014,1097,null,9024,6049,-,-,-,-,-,null,null,null,null,null,null,717,6049,296,Sheridan Blackstone,Calvin Ball,Jameson Poe,NoodleArmBigPowerODoyleetc,Kansas City Kitties,Baldur's Gate Beholders,4,top,001,2,null,false,false,MLN,null,null
164034,1985,120314017,null,null,null,null,null,null,4,0,Steal,CS2,2_5_CS2,8002,12020,null,1002,10035,-,5017,-,-,-,null,null,null,null,null,null,119,10035,727,Trevor Rose,Garitek,Callaghan Walker,Man of Steal,Miami Fuego,Halifax Highlanders,2,top,101,2,null,false,false,MLN,null,null
164049,1985,120314032,null,null,null,null,null,null,5,0,Steal,SB2,2_1_SB2,8002,12020,null,11040,10035,-,-,-,-,-,null,null,null,null,null,null,316,10035,470,Trevor Rose,Bucky Sabre III,Callaghan Walker,Man of Steal,Miami Fuego,Halifax Highlanders,4,top,001,2,null,false,false,MLN,null,null
164058,1985,120314041,null,null,null,null,null,null,5,1,Steal,SB2,1_1_SB2,11043,12020,null,10033,12013,-,-,-,-,-,null,null,null,null,null,null,923,12013,10,Arby Eye,Ichiro Rose,Callaghan Walker,Tim Thrill,Miami Fuego,Halifax Highlanders,5,top,001,1,null,false,false,MLN,null,null
164060,1985,120314043,null,null,null,null,null,null,6,1,Steal,SB2,1_1_SB2,11043,12020,null,9041,10033,-,-,-,-,-,null,null,null,null,null,null,554,10033,450,Arby Eye,Himmy Proton,Callaghan Walker,Ichiro Rose,Miami Fuego,Halifax Highlanders,5,top,001,1,null,false,false,MLN,null,null
164236,1989,120410010,null,null,null,null,null,null,1,0,Steal,SB2,2_1_SB2,6022,8006,null,1134,5022,-,-,-,-,-,null,null,null,null,null,null,501,5022,267,VI,Ornn Mistborn,null,Franz Lisztpitcher,Gas House Gorillas,R'lyeh Ancients,1,bottom,001,2,null,false,false,MLN,null,null
164252,1989,120410026,null,null,null,null,null,null,1,0,Steal,SB2,0_1_SB2,6022,8006,null,5022,7018,-,-,-,-,-,null,null,null,null,null,null,815,7018,502,VI,Franz Lisztpitcher,null,Y.E. Wally,Gas House Gorillas,R'lyeh Ancients,3,bottom,001,0,null,false,false,MLN,null,null
164272,1989,120410046,null,null,null,null,null,null,2,1,Steal,SB2,0_1_SB2,6022,9027,null,1134,5022,-,-,-,-,-,null,null,null,null,null,null,631,5022,802,VI,Ornn Mistborn,R'lyeh Cultist 55,Franz Lisztpitcher,Gas House Gorillas,R'lyeh Ancients,5,bottom,001,0,null,false,false,MLN,null,null
164276,1989,120410050,null,null,null,null,null,null,2,3,Steal,SB2,1_1_SB2,12010,9027,null,10037,11009,-,-,-,-,-,null,null,null,null,null,null,56,11009,948,R'lyeh R'ivy,Skibidi McGyatt Jr.,R'lyeh Cultist 55,Garch McSkooter,Gas House Gorillas,R'lyeh Ancients,5,bottom,001,1,null,false,false,MLN,null,null
164282,1989,120410056,null,null,null,null,null,null,2,3,Steal,CS2,2_1_CS2,3049,5029,null,10081,11003,-,-,-,-,-,null,null,null,null,null,null,926,11003,500,Ferda Bois,R'lyeh Cultist 50,Peoples Champ,R'lyeh Cultist 13,R'lyeh Ancients,Gas House Gorillas,6,top,001,2,null,false,false,MLN,null,null
164285,1990,120411003,null,null,null,null,null,null,0,0,Steal,SB2,1_1_SB2,1083,3007,null,10030,7017,-,-,-,-,-,null,null,null,null,null,null,859,7017,19,Tony Smehrik,Donny Dash,Salvatore De Luca,Juan Sexton,Baldur's Gate Beholders,Ursa Major Grizzlies,1,top,001,1,null,false,false,MLN,null,null
164301,1990,120411019,null,null,null,null,null,null,1,0,Steal,CS2,1_1_CS2,9007,7006,null,9017,8013,-,-,-,-,-,null,null,null,null,null,null,298,8013,911,Brencillus Alcasmira,Joe Yoshi,Pel OQuinn,Johnny Drama,Ursa Major Grizzlies,Baldur's Gate Beholders,2,bottom,001,1,null,false,false,MLN,null,null
164318,1990,120411036,null,null,null,null,null,null,2,1,Steal,SB2,0_1_SB2,9007,7006,null,3027,2095,-,-,-,-,-,null,null,null,null,null,null,7,2095,277,Brencillus Alcasmira,Diego Medina,Pel OQuinn,Hecate Vassiliou,Ursa Major Grizzlies,Baldur's Gate Beholders,4,bottom,001,0,null,false,false,MLN,null,null
164325,1990,120411043,null,null,null,null,null,null,2,3,Steal,CS2,0_1_CS2,1083,3007,null,7017,10019,-,-,-,-,-,null,null,null,null,null,null,957,10019,564,Tony Smehrik,Juan Sexton,Salvatore De Luca,Twatt Barton,Baldur's Gate Beholders,Ursa Major Grizzlies,5,top,001,0,null,false,false,MLN,null,null
164436,1992,120413029,null,null,null,null,null,null,1,1,Steal,SB2,1_5_SB2,11006,10049,null,9031,9023,-,9035,-,-,-,null,null,null,null,null,null,900,9023,114,Spitty McSpit,Bob Nutting Jr,Guy Ledouche,Jihmih Elsher,Miami Fuego,Raccoon City Outbreak,3,bottom,101,1,null,false,false,MLN,null,null
164447,1992,120413040,null,null,null,null,null,null,2,2,Steal,SB2,2_1_SB2,4045,10049,null,9035,5017,-,-,-,-,-,null,null,null,null,null,null,900,5017,185,Dakota Carolina Montana,Mike Ock,Guy Ledouche,Makesiondon Kelkboom,Miami Fuego,Raccoon City Outbreak,4,bottom,001,1,null,false,false,MLN,null,null
164451,1992,120413044,null,null,null,null,null,null,2,2,Steal,SB2,1_1_SB2,7020,9044,null,4070,12038,-,-,-,-,-,null,null,null,null,null,null,185,12038,215,Sonar McDeuceski,Ioe Torrent,Strawberry Jones,Jazzy Jeff,Raccoon City Outbreak,Miami Fuego,5,top,001,1,null,false,false,MLN,null,null
164466,1992,120413059,null,null,null,null,null,null,3,3,Steal,SB2,2_1_SB2,5034,10049,null,10035,5017,-,-,-,-,-,null,null,null,null,null,null,432,5017,549,Haloick Oasis,Man of Steal,Guy Ledouche,Makesiondon Kelkboom,Miami Fuego,Raccoon City Outbreak,6,bottom,001,2,null,false,false,MLN,null,null
164599,1995,120416003,null,null,null,null,null,null,0,0,Steal,SB2,1_1_SB2,11032,1133,null,5041,12014,-,-,-,-,-,null,null,null,null,null,null,320,12014,185,Smokey Zygowski,Papa Longstroke,Hank Murphy,Sonny Wortzik,Humongous Melonheads,Reykjavik Valkyries,1,top,001,1,null,false,false,MLN,null,null
164870,2000,120513024,null,null,null,null,null,null,1,2,Steal,CS2,0_1_CS2,7023,9044,null,1058,1089,-,-,-,-,-,null,null,null,null,null,null,777,1089,352,Mickey May,Catfish Champ,Strawberry Jones,Jefferson Steelflex,Humongous Melonheads,Miami Fuego,3,bottom,001,0,null,false,false,MLN,null,null
164993,2002,120515020,null,null,null,null,null,null,1,0,Steal,SB2,0_1_SB2,1140,1063,null,12003,5032,-,-,-,-,-,null,null,null,null,null,null,711,5032,700,Bartholomew Crumblepuff,Boby Chadwick Jr,Alex Yaxley,Sander Entman,Carolina Reapers,Sopher McDophers,3,bottom,001,0,null,false,false,MLN,null,null
165002,2002,120515029,null,null,null,null,null,null,2,1,Steal,SB2,1_1_SB2,3048,9013,null,9038,3012,-,-,-,-,-,null,null,null,null,null,null,501,3012,249,Ryan Sir-Wondery,John McDonald Jr.,Toastman,Rusty Nails,Sopher McDophers,Carolina Reapers,4,top,001,1,null,false,false,MLN,null,null
165006,2002,120515033,null,null,null,null,null,null,2,1,Steal,SB2,0_1_SB2,1140,1063,null,5040,9013,-,-,-,-,-,null,null,null,null,null,null,233,9013,327,Bartholomew Crumblepuff,Juju's Snorlax,Alex Yaxley,Toastman,Carolina Reapers,Sopher McDophers,4,bottom,001,0,null,false,false,MLN,null,null
165027,2002,120515054,null,null,null,null,null,null,4,5,Steal,SB2,1_5_SB2,12018,9013,null,1158,1006,-,7022,-,-,-,null,null,null,null,null,null,1,1006,321,Clifton McCullough,Master Cashier,Toastman,Smitty Hoppenscotch,Sopher McDophers,Carolina Reapers,6,top,101,1,null,false,true,MLN,null,null
165068,2003,120516033,null,null,null,null,null,null,0,0,Steal,SB2,1_1_SB2,1217,12036,null,6010,3091,-,-,-,-,-,null,null,null,null,null,null,123,3091,301,Johnny Dickshot,Homer Knocker,Doc Holliday II,AAAAntilles Zelk,Reykjavik Valkyries,Raccoon City Outbreak,5,top,001,1,null,false,false,MLN,null,null
