con,eye,pwr,spd,batter_label,pitcher,p_hand,p_mov,p_cmd,p_vel,p_awr,HR,3B,2B,1B,IF1B,BB,FO,PO,GO,K,BB_pct,1B_pct,2B_pct,3B_pct,HR_pct,H_pct,AVG,OBP,SLG,OPS,xRV,steal_bonus,xRV_steal
1,5,3,3,1-5-3-3,Captain Trash,L,4,1,2,5,22,4,27,65,8,68,44,18,100,145,0.1357,0.1457,0.0539,0.008,0.0439,0.2515,0.291,0.3872,0.5242,0.9115,0.0056,0.0,0.0056
1,5,3,3,1-5-3-3,Dirk Digglet,R,5,4,2,1,21,7,32,50,11,39,49,20,116,156,0.0778,0.1218,0.0639,0.014,0.0419,0.2415,0.2619,0.3194,0.4978,0.8172,-0.0311,0.0,-0.0311
1,5,3,3,1-5-3-3,Lightning Volt,R,4,1,4,3,17,5,29,66,9,65,47,24,101,138,0.1297,0.1497,0.0579,0.01,0.0339,0.2515,0.289,0.3812,0.4954,0.8767,-0.0026,0.0,-0.0026
1,5,3,3,1-5-3-3,Sterling Turlington,R,4,4,2,2,21,6,30,62,10,39,48,20,127,138,0.0778,0.1437,0.0599,0.012,0.0419,0.2575,0.2792,0.3353,0.5065,0.8418,-0.0235,0.0,-0.0235
1,5,3,3,1-5-3-3,Daz Reference,R,4,3,2,3,21,5,29,62,9,45,48,19,125,138,0.0898,0.1417,0.0579,0.01,0.0419,0.2515,0.2763,0.3413,0.5,0.8413,-0.0214,0.0,-0.0214
1,5,3,3,1-5-3-3,Dilwyn Silversheen,L,5,3,3,1,20,8,33,54,12,48,48,22,92,164,0.0958,0.1317,0.0659,0.016,0.0399,0.2535,0.2804,0.3493,0.521,0.8703,-0.0127,0.0,-0.0127
1,5,3,3,1-5-3-3,Clifton McCullough,L,4,4,1,3,24,6,30,62,10,41,45,16,122,145,0.0818,0.1437,0.0599,0.012,0.0479,0.2635,0.287,0.3453,0.5348,0.8801,-0.0134,0.0,-0.0134
1,5,3,3,1-5-3-3,Sheridan Blackstone,R,4,4,2,2,21,6,30,62,10,39,48,20,127,138,0.0778,0.1437,0.0599,0.012,0.0419,0.2575,0.2792,0.3353,0.5065,0.8418,-0.0235,0.0,-0.0235
1,5,3,3,1-5-3-3,Talon Wingdiver,R,4,2,5,1,15,7,32,67,11,54,49,29,99,138,0.1078,0.1557,0.0639,0.014,0.0299,0.2635,0.2953,0.3713,0.4989,0.8701,-0.0077,0.0,-0.0077
1,5,3,3,1-5-3-3,Chunky Menthol,L,3,4,1,4,24,5,29,71,9,41,44,16,132,130,0.0818,0.1597,0.0579,0.01,0.0479,0.2754,0.3,0.3573,0.5413,0.8986,-0.0077,0.0,-0.0077
1,5,3,3,1-5-3-3,Doc Dockerson,R,4,3,3,2,19,6,30,64,10,45,48,22,119,138,0.0898,0.1477,0.0599,0.012,0.0379,0.2575,0.2829,0.3473,0.5,0.8473,-0.0189,0.0,-0.0189
1,5,3,3,1-5-3-3,Ryan Sir-Wondery,L,4,2,4,2,18,7,31,68,11,57,47,25,92,145,0.1138,0.1577,0.0619,0.014,0.0359,0.2695,0.3041,0.3832,0.527,0.9103,0.0031,0.0,0.0031
1,5,3,3,1-5-3-3,Alexander Duquense,R,2,4,5,1,15,7,32,82,11,39,49,30,124,112,0.0778,0.1856,0.0639,0.014,0.0299,0.2934,0.3182,0.3713,0.5152,0.8864,-0.0077,0.0,-0.0077
1,5,3,3,1-5-3-3,Annabelle TheGlorious,R,4,4,3,1,19,7,32,63,11,39,49,23,120,138,0.0778,0.1477,0.0639,0.014,0.0379,0.2635,0.2857,0.3413,0.5087,0.85,-0.0204,0.0,-0.0204
1,5,3,3,1-5-3-3,Ant Man,R,3,3,5,1,15,7,32,76,11,45,49,29,114,123,0.0898,0.1737,0.0639,0.014,0.0299,0.2814,0.3092,0.3713,0.5088,0.88,-0.0077,0.0,-0.0077
1,5,3,3,1-5-3-3,Fabian Seacaster,L,4,4,2,2,22,7,31,64,11,41,47,20,113,145,0.0818,0.1497,0.0619,0.014,0.0439,0.2695,0.2935,0.3513,0.5348,0.8861,-0.0109,0.0,-0.0109
1,5,3,3,1-5-3-3,Hubert Dubois,R,2,4,5,1,15,7,32,82,11,39,49,30,124,112,0.0778,0.1856,0.0639,0.014,0.0299,0.2934,0.3182,0.3713,0.5152,0.8864,-0.0077,0.0,-0.0077
1,5,3,3,1-5-3-3,Angel Leon,L,5,3,3,1,20,8,33,54,12,48,48,22,92,164,0.0958,0.1317,0.0659,0.016,0.0399,0.2535,0.2804,0.3493,0.521,0.8703,-0.0127,0.0,-0.0127
1,5,3,3,1-5-3-3,Jacob BallHitter,R,4,4,3,1,19,7,32,63,11,39,49,23,120,138,0.0778,0.1477,0.0639,0.014,0.0379,0.2635,0.2857,0.3413,0.5087,0.85,-0.0204,0.0,-0.0204
1,5,3,3,1-5-3-3,Mickey Martino,L,4,4,1,3,24,6,30,62,10,41,45,16,122,145,0.0818,0.1437,0.0599,0.012,0.0479,0.2635,0.287,0.3453,0.5348,0.8801,-0.0134,0.0,-0.0134
1,5,3,3,1-5-3-3,C.S. Verdad,R,4,5,2,1,21,7,32,61,11,34,48,20,129,138,0.0679,0.1437,0.0639,0.014,0.0419,0.2635,0.2827,0.3313,0.5161,0.8474,-0.0238,0.0,-0.0238
1,5,3,3,1-5-3-3,Carter Kendall,R,4,3,3,2,19,6,30,64,10,45,48,22,119,138,0.0898,0.1477,0.0599,0.012,0.0379,0.2575,0.2829,0.3473,0.5,0.8473,-0.0189,0.0,-0.0189
1,5,3,3,1-5-3-3,Don Bon,L,4,2,4,2,18,7,31,68,11,57,47,25,92,145,0.1138,0.1577,0.0619,0.014,0.0359,0.2695,0.3041,0.3832,0.527,0.9103,0.0031,0.0,0.0031
1,5,3,3,1-5-3-3,Fat Lever,L,3,3,3,3,20,6,30,75,10,48,46,22,114,130,0.0958,0.1697,0.0599,0.012,0.0399,0.2814,0.3113,0.3772,0.5364,0.9137,0.0006,0.0,0.0006
1,5,3,3,1-5-3-3,Gracie Mlodzianowski-Cwej,R,3,5,2,2,21,6,30,71,10,34,47,20,139,123,0.0679,0.1617,0.0599,0.012,0.0419,0.2754,0.2955,0.3433,0.5203,0.8637,-0.0187,0.0,-0.0187
1,5,3,3,1-5-3-3,Salami,L,4,2,3,3,20,6,30,66,10,57,46,22,99,145,0.1138,0.1517,0.0599,0.012,0.0399,0.2635,0.2973,0.3772,0.527,0.9043,0.0006,0.0,0.0006
1,5,3,3,1-5-3-3,Tuck,R,5,5,1,1,23,7,32,48,11,34,48,17,125,156,0.0679,0.1178,0.0639,0.014,0.0459,0.2415,0.2591,0.3094,0.5054,0.8147,-0.0344,0.0,-0.0344
1,5,3,3,1-5-3-3,Mickey May,R,2,5,4,1,17,7,32,80,11,34,48,26,134,112,0.0679,0.1816,0.0639,0.014,0.0339,0.2934,0.3148,0.3613,0.5225,0.8838,-0.011,0.0,-0.011
1,5,3,3,1-5-3-3,Sonar McDeuceski,R,5,4,2,1,21,7,32,50,11,39,49,20,116,156,0.0778,0.1218,0.0639,0.014,0.0419,0.2415,0.2619,0.3194,0.4978,0.8172,-0.0311,0.0,-0.0311
1,5,3,3,1-5-3-3,Bingle Johnson,L,5,3,1,3,24,6,30,51,10,48,46,16,106,164,0.0958,0.1218,0.0599,0.012,0.0479,0.2415,0.2671,0.3373,0.5188,0.8561,-0.0183,0.0,-0.0183
1,5,3,3,1-5-3-3,Henry Atombomb,R,2,3,5,2,15,6,30,83,10,45,49,29,122,112,0.0898,0.1856,0.0599,0.012,0.0299,0.2874,0.3158,0.3772,0.5066,0.8838,-0.0061,0.0,-0.0061
1,5,3,3,1-5-3-3,Nathanial Swenson,L,5,1,3,3,20,6,30,55,10,68,46,21,81,164,0.1357,0.1297,0.0599,0.012,0.0399,0.2415,0.2794,0.3772,0.515,0.8923,0.0006,0.0,0.0006
1,5,3,3,1-5-3-3,Nash Ellis,R,2,2,4,4,17,4,28,81,8,54,47,25,125,112,0.1078,0.1776,0.0559,0.008,0.0339,0.2754,0.3087,0.3832,0.5034,0.8866,-0.0029,0.0,-0.0029
1,5,3,3,1-5-3-3,Hudson Hildebrandt,R,5,1,5,1,15,7,32,56,11,65,49,28,82,156,0.1297,0.1337,0.0639,0.014,0.0299,0.2415,0.2775,0.3713,0.4862,0.8575,-0.0077,0.0,-0.0077
1,5,3,3,1-5-3-3,Rascal Alex,L,2,4,3,3,20,6,30,83,10,41,46,22,126,117,0.0818,0.1856,0.0599,0.012,0.0399,0.2974,0.3239,0.3792,0.5457,0.9249,0.0018,0.0,0.0018
1,5,3,3,1-5-3-3,Sleve McDichael,R,5,1,3,3,19,5,29,53,9,65,48,21,96,156,0.1297,0.1238,0.0579,0.01,0.0379,0.2295,0.2638,0.3593,0.4839,0.8432,-0.0132,0.0,-0.0132
1,5,3,3,1-5-3-3,Mad Monty,L,4,4,1,3,24,6,30,62,10,41,45,16,122,145,0.0818,0.1437,0.0599,0.012,0.0479,0.2635,0.287,0.3453,0.5348,0.8801,-0.0134,0.0,-0.0134
1,5,3,3,1-5-3-3,John Wittman,L,3,2,5,2,16,7,31,79,11,57,47,28,95,130,0.1138,0.1796,0.0619,0.014,0.0319,0.2874,0.3243,0.4012,0.5338,0.935,0.0113,0.0,0.0113
1,5,3,3,1-5-3-3,Maurice Cheeks,R,4,2,5,1,15,7,32,67,11,54,49,29,99,138,0.1078,0.1557,0.0639,0.014,0.0299,0.2635,0.2953,0.3713,0.4989,0.8701,-0.0077,0.0,-0.0077
1,5,3,3,1-5-3-3,Ricky Venucci,L,3,2,5,2,16,7,31,79,11,57,47,28,95,130,0.1138,0.1796,0.0619,0.014,0.0319,0.2874,0.3243,0.4012,0.5338,0.935,0.0113,0.0,0.0113
1,5,3,3,1-5-3-3,Ryan Gastings,L,2,4,2,4,22,5,29,81,9,41,45,20,132,117,0.0818,0.1796,0.0579,0.01,0.0439,0.2914,0.3174,0.3733,0.5457,0.9189,-0.0007,0.0,-0.0007
1,5,3,3,1-5-3-3,Sheldor Sheldor,R,3,2,4,3,17,5,29,75,9,54,47,25,117,123,0.1078,0.1677,0.0579,0.01,0.0339,0.2695,0.302,0.3772,0.5034,0.8806,-0.005,0.0,-0.005
1,5,3,3,1-5-3-3,Geno Scaramucci,L,5,4,1,2,24,7,31,51,11,41,46,16,110,164,0.0818,0.1238,0.0619,0.014,0.0479,0.2475,0.2696,0.3293,0.5239,0.8533,-0.0215,0.0,-0.0215
1,5,3,3,1-5-3-3,Kancing Mutlak,R,2,2,4,4,17,4,28,81,8,54,47,25,125,112,0.1078,0.1776,0.0559,0.008,0.0339,0.2754,0.3087,0.3832,0.5034,0.8866,-0.0029,0.0,-0.0029
1,5,3,3,1-5-3-3,peachespeachespeaches,R,2,3,2,5,21,3,26,78,7,45,46,19,144,112,0.0898,0.1697,0.0519,0.006,0.0419,0.2695,0.2961,0.3593,0.5044,0.8637,-0.0142,0.0,-0.0142
1,5,3,3,1-5-3-3,Matt Himynamis,R,2,5,3,2,19,6,30,79,10,34,48,23,140,112,0.0679,0.1776,0.0599,0.012,0.0379,0.2874,0.3084,0.3553,0.5203,0.8756,-0.0141,0.0,-0.0141
1,5,3,3,1-5-3-3,AALarry Longshot,R,3,2,4,3,17,5,29,75,9,54,47,25,117,123,0.1078,0.1677,0.0579,0.01,0.0339,0.2695,0.302,0.3772,0.5034,0.8806,-0.005,0.0,-0.005
1,5,3,3,1-5-3-3,Joe Mitsubishi,R,3,5,3,1,19,7,32,72,11,34,48,23,132,123,0.0679,0.1657,0.0639,0.014,0.0379,0.2814,0.3019,0.3493,0.5225,0.8718,-0.0156,0.0,-0.0156
1,5,3,3,1-5-3-3,Satchel O'Cultist 44,L,4,2,4,2,18,7,31,68,11,57,47,25,92,145,0.1138,0.1577,0.0619,0.014,0.0359,0.2695,0.3041,0.3832,0.527,0.9103,0.0031,0.0,0.0031
1,5,3,3,1-5-3-3,Brent Chillwater,L,5,3,1,3,24,6,30,51,10,48,46,16,106,164,0.0958,0.1218,0.0599,0.012,0.0479,0.2415,0.2671,0.3373,0.5188,0.8561,-0.0183,0.0,-0.0183
1,5,3,3,1-5-3-3,Triscuit McBiskit,R,5,4,1,2,23,6,30,49,10,39,47,16,125,156,0.0778,0.1178,0.0599,0.012,0.0459,0.2355,0.2554,0.3134,0.4957,0.809,-0.0341,0.0,-0.0341
1,5,3,3,1-5-3-3,R'lyeh R'ivy,R,4,2,4,2,17,6,30,66,10,54,48,25,107,138,0.1078,0.1517,0.0599,0.012,0.0339,0.2575,0.2886,0.3653,0.4966,0.8619,-0.0107,0.0,-0.0107
1,5,3,3,1-5-3-3,Atlas Quin,L,3,2,4,3,18,6,30,77,10,57,46,25,102,130,0.1138,0.1737,0.0599,0.012,0.0359,0.2814,0.3176,0.3952,0.5338,0.929,0.0088,0.0,0.0088
1,5,3,3,1-5-3-3,Bartholomew Crumblepuff,L,3,2,4,3,18,6,30,77,10,57,46,25,102,130,0.1138,0.1737,0.0599,0.012,0.0359,0.2814,0.3176,0.3952,0.5338,0.929,0.0088,0.0,0.0088
1,5,3,3,1-5-3-3,Kenji Matsumoto,L,3,3,4,2,18,7,31,77,11,48,47,25,107,130,0.0958,0.1756,0.0619,0.014,0.0359,0.2874,0.3179,0.3832,0.5364,0.9197,0.0031,0.0,0.0031
1,5,3,3,1-5-3-3,Liam,L,4,3,4,1,18,8,33,67,12,48,48,25,97,145,0.0958,0.1577,0.0659,0.016,0.0359,0.2754,0.3046,0.3713,0.532,0.9033,-0.0021,0.0,-0.0021
1,5,3,3,1-5-3-3,Max Muncy,L,5,2,3,2,20,7,31,55,11,57,47,22,87,164,0.1138,0.1317,0.0619,0.014,0.0399,0.2475,0.2793,0.3613,0.5158,0.877,-0.0076,0.0,-0.0076
1,5,3,3,1-5-3-3,Rusty Hammerschlagen,R,3,4,4,1,17,7,32,74,11,39,49,26,123,123,0.0778,0.1697,0.0639,0.014,0.0339,0.2814,0.3052,0.3593,0.5152,0.8744,-0.0122,0.0,-0.0122
1,5,3,3,1-5-3-3,Sara Rousseau,R,3,5,3,1,19,7,32,72,11,34,48,23,132,123,0.0679,0.1657,0.0639,0.014,0.0379,0.2814,0.3019,0.3493,0.5225,0.8718,-0.0156,0.0,-0.0156
1,5,3,3,1-5-3-3,Tyler Helman,L,3,4,4,1,18,8,33,76,12,41,47,26,110,130,0.0818,0.1756,0.0659,0.016,0.0359,0.2934,0.3196,0.3752,0.5435,0.9187,0.0003,0.0,0.0003
1,5,3,3,1-5-3-3,James St. Louis,R,2,5,2,3,21,5,29,77,9,34,47,20,147,112,0.0679,0.1717,0.0579,0.01,0.0419,0.2814,0.3019,0.3493,0.5203,0.8696,-0.0166,0.0,-0.0166
1,5,3,3,1-5-3-3,Joey Wheeler,L,5,3,2,2,22,7,31,53,11,48,47,19,99,164,0.0958,0.1277,0.0619,0.014,0.0439,0.2475,0.2737,0.3433,0.5188,0.8621,-0.0158,0.0,-0.0158
1,5,3,3,1-5-3-3,LaCarpetron Dukemarriot II,R,4,2,4,2,17,6,30,66,10,54,48,25,107,138,0.1078,0.1517,0.0599,0.012,0.0339,0.2575,0.2886,0.3653,0.4966,0.8619,-0.0107,0.0,-0.0107
1,5,3,3,1-5-3-3,Lane Drew,L,3,3,4,2,18,7,31,77,11,48,47,25,107,130,0.0958,0.1756,0.0619,0.014,0.0359,0.2874,0.3179,0.3832,0.5364,0.9197,0.0031,0.0,0.0031
1,5,3,3,1-5-3-3,Pablo Sanchez,R,5,4,2,1,21,7,32,50,11,39,49,20,116,156,0.0778,0.1218,0.0639,0.014,0.0419,0.2415,0.2619,0.3194,0.4978,0.8172,-0.0311,0.0,-0.0311
1,5,3,3,1-5-3-3,Finkle Sparkles,R,4,2,4,2,17,6,30,66,10,54,48,25,107,138,0.1078,0.1517,0.0599,0.012,0.0339,0.2575,0.2886,0.3653,0.4966,0.8619,-0.0107,0.0,-0.0107
1,5,3,3,1-5-3-3,Kyuss Kosades,R,3,3,5,1,15,7,32,76,11,45,49,29,114,123,0.0898,0.1737,0.0639,0.014,0.0299,0.2814,0.3092,0.3713,0.5088,0.88,-0.0077,0.0,-0.0077
1,5,3,3,1-5-3-3,Mama Luigi,L,4,1,2,5,22,4,27,65,8,68,44,18,100,145,0.1357,0.1457,0.0539,0.008,0.0439,0.2515,0.291,0.3872,0.5242,0.9115,0.0056,0.0,0.0056
1,5,3,3,1-5-3-3,Meerkat Preller,L,4,5,1,2,24,7,31,62,11,35,45,17,124,145,0.0699,0.1457,0.0619,0.014,0.0479,0.2695,0.2897,0.3393,0.5408,0.8801,-0.0155,0.0,-0.0155
1,5,3,3,1-5-3-3,Adam Croft,L,5,4,1,2,24,7,31,51,11,41,46,16,110,164,0.0818,0.1238,0.0619,0.014,0.0479,0.2475,0.2696,0.3293,0.5239,0.8533,-0.0215,0.0,-0.0215
1,5,3,3,1-5-3-3,Jamal Fyre,R,4,1,5,2,15,6,30,68,10,65,48,28,93,138,0.1297,0.1557,0.0599,0.012,0.0299,0.2575,0.2959,0.3872,0.4954,0.8826,-0.0001,0.0,-0.0001
1,5,3,3,1-5-3-3,Sock Monkey,L,2,3,4,3,18,6,30,85,10,48,46,25,116,117,0.0958,0.1896,0.0599,0.012,0.0359,0.2974,0.3289,0.3932,0.5408,0.9341,0.0076,0.0,0.0076
1,5,3,3,1-5-3-3,Tony Smehrik,L,3,5,2,2,22,7,31,73,11,35,46,20,126,130,0.0699,0.1677,0.0619,0.014,0.0439,0.2874,0.309,0.3573,0.5472,0.9045,-0.0073,0.0,-0.0073
1,5,3,3,1-5-3-3,Arby Eye,L,1,5,4,2,18,7,31,89,11,35,47,26,130,107,0.0699,0.1996,0.0619,0.014,0.0359,0.3114,0.3348,0.3812,0.5472,0.9284,0.0019,0.0,0.0019
1,5,3,3,1-5-3-3,Jimothy Jhompson,L,4,2,4,2,18,7,31,68,11,57,47,25,92,145,0.1138,0.1577,0.0619,0.014,0.0359,0.2695,0.3041,0.3832,0.527,0.9103,0.0031,0.0,0.0031
1,5,3,3,1-5-3-3,Jura Benjamin Juney,R,2,5,4,1,17,7,32,80,11,34,48,26,134,112,0.0679,0.1816,0.0639,0.014,0.0339,0.2934,0.3148,0.3613,0.5225,0.8838,-0.011,0.0,-0.011
1,5,3,3,1-5-3-3,Trevor Rose,R,3,2,4,3,17,5,29,75,9,54,47,25,117,123,0.1078,0.1677,0.0579,0.01,0.0339,0.2695,0.302,0.3772,0.5034,0.8806,-0.005,0.0,-0.005
1,5,3,3,1-5-3-3,K Junk,R,5,4,1,2,23,6,30,49,10,39,47,16,125,156,0.0778,0.1178,0.0599,0.012,0.0459,0.2355,0.2554,0.3134,0.4957,0.809,-0.0341,0.0,-0.0341
1,5,3,3,1-5-3-3,Kevin James,L,3,3,5,1,16,8,33,78,12,48,48,29,99,130,0.0958,0.1796,0.0659,0.016,0.0319,0.2934,0.3245,0.3892,0.5386,0.9279,0.0061,0.0,0.0061
1,5,3,3,1-5-3-3,Damon Razor,L,2,4,4,2,18,7,31,85,11,41,47,26,118,117,0.0818,0.1916,0.0619,0.014,0.0359,0.3034,0.3304,0.3852,0.5457,0.9309,0.0043,0.0,0.0043
1,5,3,3,1-5-3-3,Dakota Carolina Montana,R,3,4,2,3,21,5,29,71,9,39,47,20,137,123,0.0778,0.1597,0.0579,0.01,0.0419,0.2695,0.2922,0.3473,0.513,0.8603,-0.0178,0.0,-0.0178
1,5,3,3,1-5-3-3,Haloick Oasis,L,3,5,2,2,22,7,31,73,11,35,46,20,126,130,0.0699,0.1677,0.0619,0.014,0.0439,0.2874,0.309,0.3573,0.5472,0.9045,-0.0073,0.0,-0.0073
1,5,3,3,1-5-3-3,Johnny Dickshot,R,4,4,3,1,19,7,32,63,11,39,49,23,120,138,0.0778,0.1477,0.0639,0.014,0.0379,0.2635,0.2857,0.3413,0.5087,0.85,-0.0204,0.0,-0.0204
1,5,3,3,1-5-3-3,Mitch Meanmug,R,4,3,3,2,19,6,30,64,10,45,48,22,119,138,0.0898,0.1477,0.0599,0.012,0.0379,0.2575,0.2829,0.3473,0.5,0.8473,-0.0189,0.0,-0.0189
1,5,3,3,1-5-3-3,Spitty McSpit,L,1,4,2,5,22,4,27,86,8,41,45,20,141,107,0.0818,0.1876,0.0539,0.008,0.0439,0.2934,0.3196,0.3752,0.5391,0.9144,-0.0016,0.0,-0.0016
1,5,3,3,1-5-3-3,Smokey Zygowski,R,4,4,2,2,21,6,30,62,10,39,48,20,127,138,0.0778,0.1437,0.0599,0.012,0.0419,0.2575,0.2792,0.3353,0.5065,0.8418,-0.0235,0.0,-0.0235
1,5,3,3,1-5-3-3,XxXJuniJuni PandaXxX,L,2,5,4,1,18,8,33,84,12,35,47,26,121,117,0.0699,0.1916,0.0659,0.016,0.0359,0.3094,0.3326,0.3792,0.5536,0.9329,0.0028,0.0,0.0028
1,5,3,3,1-5-3-3,R'lyeh Cultist 14,R,5,4,1,2,23,6,30,49,10,39,47,16,125,156,0.0778,0.1178,0.0599,0.012,0.0459,0.2355,0.2554,0.3134,0.4957,0.809,-0.0341,0.0,-0.0341
1,5,3,3,1-5-3-3,VI,L,3,3,5,1,16,8,33,78,12,48,48,29,99,130,0.0958,0.1796,0.0659,0.016,0.0319,0.2934,0.3245,0.3892,0.5386,0.9279,0.0061,0.0,0.0061
1,5,3,3,1-5-3-3,December Beckett,R,4,3,2,3,21,5,29,62,9,45,48,19,125,138,0.0898,0.1417,0.0579,0.01,0.0419,0.2515,0.2763,0.3413,0.5,0.8413,-0.0214,0.0,-0.0214
1,5,3,3,1-5-3-3,AJ Wolfe,L,5,5,1,1,24,8,33,50,12,35,47,17,111,164,0.0699,0.1238,0.0659,0.016,0.0479,0.2535,0.2725,0.3234,0.5322,0.8555,-0.0231,0.0,-0.0231
1,5,3,3,1-5-3-3,John Applebees,R,3,3,4,2,17,6,30,75,10,45,48,25,122,123,0.0898,0.1697,0.0599,0.012,0.0339,0.2754,0.3026,0.3653,0.5066,0.8718,-0.0107,0.0,-0.0107
1,5,4,2,1-5-4-2,Bucky Gorgonzola,L,2,3,5,2,18,6,30,86,10,48,46,25,115,117,0.0958,0.1916,0.0599,0.012,0.0359,0.2994,0.3311,0.3952,0.543,0.9383,0.0088,0.0,0.0088
1,5,4,2,1-5-4-2,Captain Trash,L,4,1,2,5,24,3,24,67,6,68,42,15,107,145,0.1357,0.1457,0.0479,0.006,0.0479,0.2475,0.2864,0.3832,0.5219,0.9052,0.0033,0.0,0.0033
1,5,4,2,1-5-4-2,Dirk Digglet,R,5,4,2,1,23,6,30,50,10,39,47,16,124,156,0.0778,0.1198,0.0599,0.012,0.0459,0.2375,0.2576,0.3154,0.4978,0.8132,-0.0329,0.0,-0.0329
1,5,4,2,1-5-4-2,Lightning Volt,R,4,1,4,3,19,4,28,65,8,65,46,21,107,138,0.1297,0.1457,0.0559,0.008,0.0379,0.2475,0.2844,0.3772,0.4977,0.875,-0.0039,0.0,-0.0039
1,5,4,2,1-5-4-2,Sterling Turlington,R,4,4,2,2,23,5,29,61,9,39,46,16,135,138,0.0778,0.1397,0.0579,0.01,0.0459,0.2535,0.2749,0.3313,0.5087,0.84,-0.0248,0.0,-0.0248
1,5,4,2,1-5-4-2,Daz Reference,R,4,3,2,3,23,4,28,61,8,45,46,16,132,138,0.0898,0.1377,0.0559,0.008,0.0459,0.2475,0.2719,0.3373,0.5022,0.8395,-0.0227,0.0,-0.0227
1,5,4,2,1-5-4-2,Dilwyn Silversheen,L,5,3,3,1,22,7,31,54,11,48,47,19,98,164,0.0958,0.1297,0.0619,0.014,0.0439,0.2495,0.2759,0.3453,0.521,0.8663,-0.0145,0.0,-0.0145
1,5,4,2,1-5-4-2,Clifton McCullough,L,4,4,1,3,32,5,29,55,9,41,42,13,130,145,0.0818,0.1277,0.0579,0.01,0.0639,0.2595,0.2826,0.3413,0.5761,0.9174,-0.0067,0.0,-0.0067
1,5,4,2,1-5-4-2,Sheridan Blackstone,R,4,4,2,2,23,5,29,61,9,39,46,16,135,138,0.0778,0.1397,0.0579,0.01,0.0459,0.2535,0.2749,0.3313,0.5087,0.84,-0.0248,0.0,-0.0248
1,5,4,2,1-5-4-2,Talon Wingdiver,R,4,2,5,1,17,6,30,67,10,54,48,25,106,138,0.1078,0.1537,0.0599,0.012,0.0339,0.2595,0.2908,0.3673,0.4989,0.8661,-0.0095,0.0,-0.0095
1,5,4,2,1-5-4-2,Chunky Menthol,L,3,4,1,4,32,4,27,65,8,41,41,13,140,130,0.0818,0.1457,0.0539,0.008,0.0639,0.2715,0.2957,0.3533,0.5804,0.9337,-0.0015,0.0,-0.0015
1,5,4,2,1-5-4-2,Doc Dockerson,R,4,3,3,2,21,5,29,63,9,45,47,19,125,138,0.0898,0.1437,0.0579,0.01,0.0419,0.2535,0.2785,0.3433,0.5022,0.8455,-0.0202,0.0,-0.0202
1,5,4,2,1-5-4-2,Ryan Sir-Wondery,L,4,2,4,2,20,6,30,67,10,57,46,22,98,145,0.1138,0.1537,0.0599,0.012,0.0399,0.2655,0.2995,0.3792,0.5293,0.9085,0.0018,0.0,0.0018
1,5,4,2,1-5-4-2,Alexander Duquense,R,2,4,5,1,17,6,30,82,10,39,48,26,131,112,0.0778,0.1836,0.0599,0.012,0.0339,0.2894,0.3139,0.3673,0.5152,0.8824,-0.0095,0.0,-0.0095
1,5,4,2,1-5-4-2,Annabelle TheGlorious,R,4,4,3,1,21,6,30,63,10,39,48,20,126,138,0.0778,0.1457,0.0599,0.012,0.0419,0.2595,0.2814,0.3373,0.5087,0.846,-0.0223,0.0,-0.0223
1,5,4,2,1-5-4-2,Ant Man,R,3,3,5,1,17,6,30,76,10,45,48,25,121,123,0.0898,0.1717,0.0599,0.012,0.0339,0.2774,0.3048,0.3673,0.5088,0.876,-0.0095,0.0,-0.0095
1,5,4,2,1-5-4-2,Fabian Seacaster,L,4,4,2,2,24,6,30,63,10,41,45,16,121,145,0.0818,0.1457,0.0599,0.012,0.0479,0.2655,0.2891,0.3473,0.537,0.8843,-0.0122,0.0,-0.0122
1,5,4,2,1-5-4-2,Hubert Dubois,R,2,4,5,1,17,6,30,82,10,39,48,26,131,112,0.0778,0.1836,0.0599,0.012,0.0339,0.2894,0.3139,0.3673,0.5152,0.8824,-0.0095,0.0,-0.0095
1,5,4,2,1-5-4-2,Angel Leon,L,5,3,3,1,22,7,31,54,11,48,47,19,98,164,0.0958,0.1297,0.0619,0.014,0.0439,0.2495,0.2759,0.3453,0.521,0.8663,-0.0145,0.0,-0.0145
1,5,4,2,1-5-4-2,Jacob BallHitter,R,4,4,3,1,21,6,30,63,10,39,48,20,126,138,0.0778,0.1457,0.0599,0.012,0.0419,0.2595,0.2814,0.3373,0.5087,0.846,-0.0223,0.0,-0.0223
1,5,4,2,1-5-4-2,Mickey Martino,L,4,4,1,3,32,5,29,55,9,41,42,13,130,145,0.0818,0.1277,0.0579,0.01,0.0639,0.2595,0.2826,0.3413,0.5761,0.9174,-0.0067,0.0,-0.0067
1,5,4,2,1-5-4-2,C.S. Verdad,R,4,5,2,1,23,6,30,61,10,34,46,17,136,138,0.0679,0.1417,0.0599,0.012,0.0459,0.2595,0.2784,0.3273,0.5161,0.8434,-0.0257,0.0,-0.0257
1,5,4,2,1-5-4-2,Carter Kendall,R,4,3,3,2,21,5,29,63,9,45,47,19,125,138,0.0898,0.1437,0.0579,0.01,0.0419,0.2535,0.2785,0.3433,0.5022,0.8455,-0.0202,0.0,-0.0202
1,5,4,2,1-5-4-2,Don Bon,L,4,2,4,2,20,6,30,67,10,57,46,22,98,145,0.1138,0.1537,0.0599,0.012,0.0399,0.2655,0.2995,0.3792,0.5293,0.9085,0.0018,0.0,0.0018
