remaining,outs,obc,batting_lead,win_prob
6,0,11,-13,0
6,0,11,-14,0
6,0,11,-15,0
6,0,11,-16,0
6,0,11,-17,0
6,0,11,-18,0
6,0,101,18,1
6,0,101,17,1
6,0,101,16,1
6,0,101,15,1
6,0,101,14,1
6,0,101,13,1
6,0,101,12,1
6,0,101,11,1
6,0,101,10,1
6,0,101,9,1
6,0,101,8,0.9973
6,0,101,7,0.9936
6,0,101,6,0.9834
6,0,101,5,0.9688
6,0,101,4,0.9488
6,0,101,3,0.9118
6,0,101,2,0.8529
6,0,101,1,0.7629
6,0,101,0,0.644
6,0,101,-1,0.4954
6,0,101,-2,0.364
6,0,101,-3,0.2508
6,0,101,-4,0.1729
6,0,101,-5,0.121
6,0,101,-6,0.0603
6,0,101,-7,0.0507
6,0,101,-8,0.0108
6,0,101,-9,0.0108
6,0,101,-10,0
6,0,101,-11,0
6,0,101,-12,0
6,0,101,-13,0
6,0,101,-14,0
6,0,101,-15,0
6,0,101,-16,0
6,0,101,-17,0
6,0,101,-18,0
6,0,110,18,1
6,0,110,17,0.9997
6,0,110,16,0.9997
6,0,110,15,0.9997
6,0,110,14,0.9997
6,0,110,13,0.9997
6,0,110,12,0.9997
6,0,110,11,0.9997
6,0,110,10,0.9997
6,0,110,9,0.9997
6,0,110,8,0.9963
6,0,110,7,0.9914
6,0,110,6,0.9873
6,0,110,5,0.9686
6,0,110,4,0.9542
6,0,110,3,0.9285
6,0,110,2,0.871
6,0,110,1,0.7785
6,0,110,0,0.6693
6,0,110,-1,0.5282
6,0,110,-2,0.4027
6,0,110,-3,0.2698
6,0,110,-4,0.1782
6,0,110,-5,0.1177
6,0,110,-6,0.0761
6,0,110,-7,0.0286
6,0,110,-8,0.014
6,0,110,-9,0.014
6,0,110,-10,0
6,0,110,-11,0
6,0,110,-12,0
6,0,110,-13,0
6,0,110,-14,0
6,0,110,-15,0
6,0,110,-16,0
6,0,110,-17,0
6,0,110,-18,0
6,0,111,18,1
6,0,111,17,1
6,0,111,16,1
6,0,111,15,1
6,0,111,14,1
6,0,111,13,0.9997
6,0,111,12,0.9993
6,0,111,11,0.9993
6,0,111,10,0.9993
6,0,111,9,0.9948
6,0,111,8,0.9948
6,0,111,7,0.9918
6,0,111,6,0.99
6,0,111,5,0.9704
6,0,111,4,0.9581
6,0,111,3,0.9139
6,0,111,2,0.8626
6,0,111,1,0.7938
6,0,111,0,0.6822
6,0,111,-1,0.5468
6,0,111,-2,0.4317
6,0,111,-3,0.3193
6,0,111,-4,0.2266
6,0,111,-5,0.1487
6,0,111,-6,0.0905
6,0,111,-7,0.0647
6,0,111,-8,0.0397
6,0,111,-9,0.025
6,0,111,-10,0
6,0,111,-11,0
6,0,111,-12,0
6,0,111,-13,0
6,0,111,-14,0
6,0,111,-15,0
6,0,111,-16,0
6,0,111,-17,0
6,0,111,-18,0
6,1,0,18,1
6,1,0,17,1
6,1,0,16,1
6,1,0,15,1
6,1,0,14,1
6,1,0,13,0.9969
6,1,0,12,0.9967
6,1,0,11,0.9967
6,1,0,10,0.9967
6,1,0,9,0.9945
6,1,0,8,0.9899
6,1,0,7,0.9838
6,1,0,6,0.9708
6,1,0,5,0.9509
6,1,0,4,0.9097
6,1,0,3,0.8507
6,1,0,2,0.7608
6,1,0,1,0.6341
6,1,0,0,0.4624
6,1,0,-1,0.2951
6,1,0,-2,0.1838
6,1,0,-3,0.1079
6,1,0,-4,0.0617
6,1,0,-5,0.037
6,1,0,-6,0.0196
6,1,0,-7,0.0098
6,1,0,-8,0.0062
6,1,0,-9,0.0039
6,1,0,-10,0.0014
6,1,0,-11,0.0013
6,1,0,-12,0
6,1,0,-13,0
6,1,0,-14,0
6,1,0,-15,0
6,1,0,-16,0
6,1,0,-17,0
6,1,0,-18,0
6,1,1,18,1
6,1,1,17,1
6,1,1,16,0.9997
6,1,1,15,0.9997
6,1,1,14,0.9997
6,1,1,13,0.9997
6,1,1,12,0.9997
6,1,1,11,0.9981
6,1,1,10,0.9981
6,1,1,9,0.9948
6,1,1,8,0.9888
6,1,1,7,0.9868
6,1,1,6,0.975
6,1,1,5,0.9551
6,1,1,4,0.9172
6,1,1,3,0.8654
6,1,1,2,0.7768
6,1,1,1,0.6585
6,1,1,0,0.4983
6,1,1,-1,0.3367
6,1,1,-2,0.2209
6,1,1,-3,0.1397
6,1,1,-4,0.0832
6,1,1,-5,0.049
6,1,1,-6,0.0308
6,1,1,-7,0.0111
6,1,1,-8,0.0086
6,1,1,-9,0.0068
6,1,1,-10,0.0033
6,1,1,-11,0
6,1,1,-12,0
6,1,1,-13,0
6,1,1,-14,0
6,1,1,-15,0
6,1,1,-16,0
6,1,1,-17,0
6,1,1,-18,0
6,1,10,18,1
6,1,10,17,1
6,1,10,16,1
6,1,10,15,1
6,1,10,14,1
6,1,10,13,1
6,1,10,12,1
6,1,10,11,1
6,1,10,10,0.9965
6,1,10,9,0.9965
6,1,10,8,0.9962
6,1,10,7,0.986
6,1,10,6,0.9775
6,1,10,5,0.9564
6,1,10,4,0.9274
6,1,10,3,0.8733
6,1,10,2,0.7959
6,1,10,1,0.6823
6,1,10,0,0.5246
6,1,10,-1,0.3636
6,1,10,-2,0.2422
6,1,10,-3,0.1493
6,1,10,-4,0.0898
6,1,10,-5,0.0524
6,1,10,-6,0.0328
6,1,10,-7,0.0175
6,1,10,-8,0.0034
6,1,10,-9,0.0034
6,1,10,-10,0
6,1,10,-11,0
6,1,10,-12,0
6,1,10,-13,0
6,1,10,-14,0
6,1,10,-15,0
6,1,10,-16,0
6,1,10,-17,0
6,1,10,-18,0
6,1,100,18,1
6,1,100,17,1
6,1,100,16,1
6,1,100,15,1
6,1,100,14,1
6,1,100,13,1
6,1,100,12,1
6,1,100,11,1
6,1,100,10,1
6,1,100,9,0.9942
6,1,100,8,0.9942
6,1,100,7,0.9889
6,1,100,6,0.9791
6,1,100,5,0.9563
6,1,100,4,0.934
6,1,100,3,0.888
6,1,100,2,0.8185
6,1,100,1,0.7128
6,1,100,0,0.561
6,1,100,-1,0.4045
6,1,100,-2,0.2662
6,1,100,-3,0.1727
6,1,100,-4,0.0922
6,1,100,-5,0.0593
6,1,100,-6,0.0301
6,1,100,-7,0.0097
6,1,100,-8,0.0097
6,1,100,-9,0
6,1,100,-10,0
6,1,100,-11,0
6,1,100,-12,0
6,1,100,-13,0
6,1,100,-14,0
6,1,100,-15,0
6,1,100,-16,0
6,1,100,-17,0
6,1,100,-18,0
6,1,11,18,1
6,1,11,17,1
6,1,11,16,1
6,1,11,15,1
6,1,11,14,1
6,1,11,13,1
6,1,11,12,1
6,1,11,11,1
6,1,11,10,1
6,1,11,9,0.9945
6,1,11,8,0.9906
6,1,11,7,0.9901
6,1,11,6,0.9782
6,1,11,5,0.9595
6,1,11,4,0.927
6,1,11,3,0.874
6,1,11,2,0.798
6,1,11,1,0.6912
6,1,11,0,0.546
6,1,11,-1,0.3919
6,1,11,-2,0.2822
6,1,11,-3,0.1926
6,1,11,-4,0.1099
6,1,11,-5,0.0761
6,1,11,-6,0.0502
6,1,11,-7,0.0167
6,1,11,-8,0.0152
6,1,11,-9,0.0049
6,1,11,-10,0
6,1,11,-11,0
6,1,11,-12,0
6,1,11,-13,0
6,1,11,-14,0
6,1,11,-15,0
6,1,11,-16,0
6,1,11,-17,0
6,1,11,-18,0
6,1,101,18,1
6,1,101,17,1
6,1,101,16,1
6,1,101,15,1
6,1,101,14,1
6,1,101,13,1
6,1,101,12,1
6,1,101,11,1
6,1,101,10,1
6,1,101,9,0.9957
6,1,101,8,0.9957
6,1,101,7,0.9843
6,1,101,6,0.9808
6,1,101,5,0.964
6,1,101,4,0.9351
6,1,101,3,0.8925
6,1,101,2,0.8187
6,1,101,1,0.722
6,1,101,0,0.572
6,1,101,-1,0.42
6,1,101,-2,0.3002
6,1,101,-3,0.1962
6,1,101,-4,0.122
6,1,101,-5,0.0816
6,1,101,-6,0.0549
6,1,101,-7,0.0209
6,1,101,-8,0.0033
6,1,101,-9,0.0033
6,1,101,-10,0.0033
6,1,101,-11,0
6,1,101,-12,0
6,1,101,-13,0
6,1,101,-14,0
6,1,101,-15,0
6,1,101,-16,0
6,1,101,-17,0
6,1,101,-18,0
6,1,110,18,1
6,1,110,17,1
6,1,110,16,1
6,1,110,15,0.9997
6,1,110,14,0.9997
6,1,110,13,0.9997
6,1,110,12,0.9997
6,1,110,11,0.9997
6,1,110,10,0.9997
6,1,110,9,0.9971
6,1,110,8,0.995
6,1,110,7,0.9863
6,1,110,6,0.9863
6,1,110,5,0.9701
6,1,110,4,0.9451
6,1,110,3,0.9024
6,1,110,2,0.8378
6,1,110,1,0.7465
6,1,110,0,0.6167
6,1,110,-1,0.4759
6,1,110,-2,0.3214
6,1,110,-3,0.2185
6,1,110,-4,0.1511
6,1,110,-5,0.0886
6,1,110,-6,0.0539
6,1,110,-7,0.0123
6,1,110,-8,0.0123
6,1,110,-9,0.0123
6,1,110,-10,0
6,1,110,-11,0
6,1,110,-12,0
6,1,110,-13,0
6,1,110,-14,0
6,1,110,-15,0
6,1,110,-16,0
6,1,110,-17,0
6,1,110,-18,0
6,1,111,18,1
6,1,111,17,1
6,1,111,16,1
6,1,111,15,0.9997
6,1,111,14,0.9997
6,1,111,13,0.9997
6,1,111,12,0.9997
6,1,111,11,0.9997
6,1,111,10,0.9997
6,1,111,9,0.9962
6,1,111,8,0.9956
6,1,111,7,0.9928
6,1,111,6,0.9813
6,1,111,5,0.9644
6,1,111,4,0.9403
6,1,111,3,0.8994
6,1,111,2,0.8309
6,1,111,1,0.7358
6,1,111,0,0.5998
6,1,111,-1,0.4696
6,1,111,-2,0.3491
6,1,111,-3,0.2399
6,1,111,-4,0.1623
6,1,111,-5,0.1045
6,1,111,-6,0.0612
6,1,111,-7,0.0242
6,1,111,-8,0.0203
6,1,111,-9,0
6,1,111,-10,0
6,1,111,-11,0
6,1,111,-12,0
6,1,111,-13,0
6,1,111,-14,0
6,1,111,-15,0
6,1,111,-16,0
6,1,111,-17,0
6,1,111,-18,0
6,2,0,18,1
6,2,0,17,1
6,2,0,16,1
6,2,0,15,1
6,2,0,14,1
6,2,0,13,0.9977
6,2,0,12,0.9977
6,2,0,11,0.9977
6,2,0,10,0.9977
6,2,0,9,0.996
6,2,0,8,0.9891
6,2,0,7,0.9817
6,2,0,6,0.9686
6,2,0,5,0.9438
6,2,0,4,0.9028
6,2,0,3,0.8382
6,2,0,2,0.7443
6,2,0,1,0.6108
6,2,0,0,0.4301
6,2,0,-1,0.2599
6,2,0,-2,0.1535
6,2,0,-3,0.0872
6,2,0,-4,0.0494
6,2,0,-5,0.027
6,2,0,-6,0.0142
6,2,0,-7,0.0072
6,2,0,-8,0.0042
6,2,0,-9,0.0025
6,2,0,-10,0.002
6,2,0,-11,0
6,2,0,-12,0
6,2,0,-13,0
6,2,0,-14,0
6,2,0,-15,0
6,2,0,-16,0
6,2,0,-17,0
6,2,0,-18,0
6,2,1,18,1
6,2,1,17,1
6,2,1,16,1
6,2,1,15,1
6,2,1,14,1
6,2,1,13,1
6,2,1,12,1
6,2,1,11,0.9988
6,2,1,10,0.9973
6,2,1,9,0.9932
6,2,1,8,0.9885
6,2,1,7,0.9857
6,2,1,6,0.9723
6,2,1,5,0.9482
6,2,1,4,0.9117
6,2,1,3,0.8479
6,2,1,2,0.7583
6,2,1,1,0.6306
6,2,1,0,0.4539
6,2,1,-1,0.2911
6,2,1,-2,0.1798
6,2,1,-3,0.1042
6,2,1,-4,0.0602
6,2,1,-5,0.0315
6,2,1,-6,0.0164
6,2,1,-7,0.0096
6,2,1,-8,0.0048
6,2,1,-9,0.0029
6,2,1,-10,0
6,2,1,-11,0
6,2,1,-12,0
6,2,1,-13,0
6,2,1,-14,0
6,2,1,-15,0
6,2,1,-16,0
6,2,1,-17,0
6,2,1,-18,0
6,2,10,18,1
6,2,10,17,1
6,2,10,16,1
6,2,10,15,1
6,2,10,14,1
6,2,10,13,0.9945
6,2,10,12,0.9945
6,2,10,11,0.9945
6,2,10,10,0.9945
6,2,10,9,0.9945
6,2,10,8,0.9926
6,2,10,7,0.9861
6,2,10,6,0.9706
6,2,10,5,0.9473
6,2,10,4,0.9174
6,2,10,3,0.8549
6,2,10,2,0.7668
6,2,10,1,0.6439
6,2,10,0,0.4706
6,2,10,-1,0.301
6,2,10,-2,0.1851
6,2,10,-3,0.1088
6,2,10,-4,0.0609
6,2,10,-5,0.0345
6,2,10,-6,0.0235
6,2,10,-7,0.01
6,2,10,-8,0.0021
6,2,10,-9,0.0021
6,2,10,-10,0
6,2,10,-11,0
6,2,10,-12,0
6,2,10,-13,0
6,2,10,-14,0
6,2,10,-15,0
6,2,10,-16,0
6,2,10,-17,0
6,2,10,-18,0
6,2,100,18,1
6,2,100,17,1
6,2,100,16,1
6,2,100,15,0.9997
6,2,100,14,0.9997
6,2,100,13,0.9997
6,2,100,12,0.9997
6,2,100,11,0.9997
6,2,100,10,0.9971
6,2,100,9,0.9969
6,2,100,8,0.9944
6,2,100,7,0.989
6,2,100,6,0.9708
6,2,100,5,0.9491
6,2,100,4,0.9158
6,2,100,3,0.8597
6,2,100,2,0.7739
6,2,100,1,0.6503
6,2,100,0,0.4894
6,2,100,-1,0.3172
6,2,100,-2,0.1926
6,2,100,-3,0.1115
6,2,100,-4,0.0637
6,2,100,-5,0.0312
6,2,100,-6,0.0192
6,2,100,-7,0
6,2,100,-8,0
6,2,100,-9,0
6,2,100,-10,0
6,2,100,-11,0
6,2,100,-12,0
6,2,100,-13,0
6,2,100,-14,0
6,2,100,-15,0
6,2,100,-16,0
6,2,100,-17,0
6,2,100,-18,0
6,2,11,18,1
6,2,11,17,1
6,2,11,16,1
6,2,11,15,1
6,2,11,14,1
6,2,11,13,0.9891
6,2,11,12,0.9891
6,2,11,11,0.9891
6,2,11,10,0.9891
6,2,11,9,0.9891
6,2,11,8,0.989
6,2,11,7,0.9876
6,2,11,6,0.9753
6,2,11,5,0.9526
6,2,11,4,0.9219
6,2,11,3,0.8614
6,2,11,2,0.773
6,2,11,1,0.6557
6,2,11,0,0.4939
6,2,11,-1,0.332
6,2,11,-2,0.2155
6,2,11,-3,0.1375
6,2,11,-4,0.0795
6,2,11,-5,0.0476
6,2,11,-6,0.0255
6,2,11,-7,0.0191
6,2,11,-8,0.0049
6,2,11,-9,0.0049
6,2,11,-10,0
6,2,11,-11,0
6,2,11,-12,0
6,2,11,-13,0
6,2,11,-14,0
6,2,11,-15,0
6,2,11,-16,0
6,2,11,-17,0
6,2,11,-18,0
6,2,101,18,1
6,2,101,17,1
6,2,101,16,0.9997
6,2,101,15,0.9997
6,2,101,14,0.9997
6,2,101,13,0.9997
6,2,101,12,0.9997
6,2,101,11,0.9997
6,2,101,10,0.9985
6,2,101,9,0.9957
6,2,101,8,0.9936
6,2,101,7,0.9864
6,2,101,6,0.9729
6,2,101,5,0.9599
6,2,101,4,0.9195
6,2,101,3,0.8689
6,2,101,2,0.7829
6,2,101,1,0.6692
6,2,101,0,0.5098
6,2,101,-1,0.341
6,2,101,-2,0.2267
6,2,101,-3,0.1382
6,2,101,-4,0.0881
6,2,101,-5,0.047
6,2,101,-6,0.0229
6,2,101,-7,0.0133
6,2,101,-8,0.0075
6,2,101,-9,0
6,2,101,-10,0
6,2,101,-11,0
6,2,101,-12,0
6,2,101,-13,0
6,2,101,-14,0
6,2,101,-15,0
6,2,101,-16,0
6,2,101,-17,0
6,2,101,-18,0
6,2,110,18,1
6,2,110,17,1
6,2,110,16,1
6,2,110,15,0.9997
6,2,110,14,0.9997
6,2,110,13,0.9997
6,2,110,12,0.9997
6,2,110,11,0.9997
6,2,110,10,0.9997
6,2,110,9,0.9997
6,2,110,8,0.9926
6,2,110,7,0.9759
6,2,110,6,0.9759
6,2,110,5,0.9558
6,2,110,4,0.9223
6,2,110,3,0.8676
6,2,110,2,0.7879
6,2,110,1,0.6708
6,2,110,0,0.5315
6,2,110,-1,0.3701
6,2,110,-2,0.2497
6,2,110,-3,0.1442
6,2,110,-4,0.1014
6,2,110,-5,0.0548
6,2,110,-6,0.0309
6,2,110,-7,0.0031
6,2,110,-8,0.0031
6,2,110,-9,0.0031
6,2,110,-10,0
6,2,110,-11,0
6,2,110,-12,0
6,2,110,-13,0
6,2,110,-14,0
6,2,110,-15,0
6,2,110,-16,0
6,2,110,-17,0
6,2,110,-18,0
6,2,111,18,1
6,2,111,17,1
6,2,111,16,1
6,2,111,15,1
6,2,111,14,1
6,2,111,13,1
6,2,111,12,1
6,2,111,11,0.9944
6,2,111,10,0.9944
6,2,111,9,0.9939
6,2,111,8,0.9939
6,2,111,7,0.9899
6,2,111,6,0.978
6,2,111,5,0.9581
6,2,111,4,0.9312
6,2,111,3,0.8739
6,2,111,2,0.794
6,2,111,1,0.6839
6,2,111,0,0.5378
6,2,111,-1,0.3806
6,2,111,-2,0.2579
6,2,111,-3,0.179
6,2,111,-4,0.1106
6,2,111,-5,0.0769
6,2,111,-6,0.0499
6,2,111,-7,0.0163
6,2,111,-8,0.0113
6,2,111,-9,0.007
6,2,111,-10,0
6,2,111,-11,0
6,2,111,-12,0
6,2,111,-13,0
6,2,111,-14,0
6,2,111,-15,0
6,2,111,-16,0
6,2,111,-17,0
6,2,111,-18,0
5,0,0,-18,0
5,0,0,-17,0
5,0,0,-16,0
5,0,0,-15,0
5,0,0,-14,0
5,0,0,-13,0.0012
5,0,0,-12,0.0012
5,0,0,-11,0.0014
5,0,0,-10,0.0023
5,0,0,-9,0.0051
5,0,0,-8,0.0108
5,0,0,-7,0.0183
5,0,0,-6,0.0332
5,0,0,-5,0.0591
5,0,0,-4,0.1007
5,0,0,-3,0.1701
5,0,0,-2,0.271
5,0,0,-1,0.4099
5,0,0,0,0.5984
5,0,0,1,0.7688
5,0,0,2,0.8666
5,0,0,3,0.9258
5,0,0,4,0.9595
5,0,0,5,0.9784
5,0,0,6,0.9882
5,0,0,7,0.9956
5,0,0,8,0.9978
5,0,0,9,0.9982
5,0,0,10,0.9982
5,0,0,11,1
5,0,0,12,1
5,0,0,13,1
5,0,0,14,1
5,0,0,15,1
5,0,0,16,1
5,0,0,17,1
5,0,0,18,1
5,0,1,-18,0
5,0,1,-17,0
5,0,1,-16,0
5,0,1,-15,0
5,0,1,-14,0
5,0,1,-13,0.0046
5,0,1,-12,0.0046
5,0,1,-11,0.0046
5,0,1,-10,0.0046
5,0,1,-9,0.0092
5,0,1,-8,0.0116
5,0,1,-7,0.0253
5,0,1,-6,0.0485
5,0,1,-5,0.0813
5,0,1,-4,0.1327
5,0,1,-3,0.2157
5,0,1,-2,0.325
5,0,1,-1,0.4643
5,0,1,0,0.6381
5,0,1,1,0.7903
5,0,1,2,0.8791
5,0,1,3,0.9314
5,0,1,4,0.9626
5,0,1,5,0.9787
5,0,1,6,0.9894
5,0,1,7,0.9964
5,0,1,8,0.9984
5,0,1,9,0.9991
5,0,1,10,0.9991
5,0,1,11,1
5,0,1,12,1
5,0,1,13,1
5,0,1,14,1
5,0,1,15,1
5,0,1,16,1
5,0,1,17,1
5,0,1,18,1
5,0,10,-18,0.0003
5,0,10,-17,0.0003
5,0,10,-16,0.0003
5,0,10,-15,0.0003
5,0,10,-14,0.0003
5,0,10,-13,0.0003
5,0,10,-12,0.0066
5,0,10,-11,0.0066
5,0,10,-10,0.0066
5,0,10,-9,0.0072
5,0,10,-8,0.0208
5,0,10,-7,0.0297
5,0,10,-6,0.0519
5,0,10,-5,0.0949
5,0,10,-4,0.1466
5,0,10,-3,0.2431
5,0,10,-2,0.3647
5,0,10,-1,0.5176
5,0,10,0,0.6819
5,0,10,1,0.8209
5,0,10,2,0.8906
5,0,10,3,0.9406
5,0,10,4,0.9664
5,0,10,5,0.9838
5,0,10,6,0.9926
5,0,10,7,0.9971
5,0,10,8,1
5,0,10,9,1
5,0,10,10,1
5,0,10,11,1
5,0,10,12,1
5,0,10,13,1
5,0,10,14,1
5,0,10,15,1
5,0,10,16,1
5,0,10,17,1
5,0,10,18,1
5,0,100,-18,0
5,0,100,-17,0
5,0,100,-16,0
5,0,100,-15,0
5,0,100,-14,0.0003
5,0,100,-13,0.0003
5,0,100,-12,0.0013
5,0,100,-11,0.0013
5,0,100,-10,0.0128
5,0,100,-9,0.0128
5,0,100,-8,0.0168
5,0,100,-7,0.0347
5,0,100,-6,0.0571
5,0,100,-5,0.085
5,0,100,-4,0.1487
5,0,100,-3,0.2527
5,0,100,-2,0.3918
5,0,100,-1,0.5689
5,0,100,0,0.7322
5,0,100,1,0.8382
5,0,100,2,0.9134
5,0,100,3,0.9505
5,0,100,4,0.9737
5,0,100,5,0.988
5,0,100,6,0.9933
5,0,100,7,1
5,0,100,8,1
5,0,100,9,1
5,0,100,10,1
5,0,100,11,1
5,0,100,12,1
5,0,100,13,1
5,0,100,14,1
5,0,100,15,1
5,0,100,16,1
5,0,100,17,1
5,0,100,18,1
5,0,11,-18,0
5,0,11,-17,0
5,0,11,-16,0.0003
5,0,11,-15,0.0003
5,0,11,-14,0.0003
5,0,11,-13,0.0003
5,0,11,-12,0.0003
5,0,11,-11,0.0003
5,0,11,-10,0.0036
5,0,11,-9,0.0076
5,0,11,-8,0.0169
5,0,11,-7,0.0382
5,0,11,-6,0.0716
5,0,11,-5,0.1188
5,0,11,-4,0.1887
5,0,11,-3,0.2833
5,0,11,-2,0.409
5,0,11,-1,0.54
5,0,11,0,0.6906
5,0,11,1,0.8249
5,0,11,2,0.8988
5,0,11,3,0.9432
5,0,11,4,0.9729
5,0,11,5,0.9805
5,0,11,6,0.9935
5,0,11,7,0.9967
5,0,11,8,0.9967
5,0,11,9,1
5,0,11,10,1
5,0,11,11,1
5,0,11,12,1
5,0,11,13,1
5,0,11,14,1
5,0,11,15,1
5,0,11,16,1
5,0,11,17,1
5,0,11,18,1
5,0,101,-18,0
5,0,101,-17,0.0003
5,0,101,-16,0.0003
5,0,101,-15,0.0003
5,0,101,-14,0.0007
5,0,101,-13,0.0007
5,0,101,-12,0.0027
5,0,101,-11,0.0027
5,0,101,-10,0.0027
5,0,101,-9,0.0137
5,0,101,-8,0.0248
5,0,101,-7,0.0555
5,0,101,-6,0.0874
5,0,101,-5,0.1276
5,0,101,-4,0.1982
5,0,101,-3,0.3068
5,0,101,-2,0.4403
5,0,101,-1,0.6019
5,0,101,0,0.7287
5,0,101,1,0.8472
5,0,101,2,0.9172
5,0,101,3,0.9537
5,0,101,4,0.9715
5,0,101,5,0.9885
5,0,101,6,0.9901
5,0,101,7,0.9919
5,0,101,8,1
5,0,101,9,1
5,0,101,10,1
5,0,101,11,1
5,0,101,12,1
5,0,101,13,1
5,0,101,14,1
5,0,101,15,1
5,0,101,16,1
5,0,101,17,1
5,0,101,18,1
5,0,110,-18,0
5,0,110,-17,0.0003
5,0,110,-16,0.0003
5,0,110,-15,0.0003
5,0,110,-14,0.0003
5,0,110,-13,0.0007
5,0,110,-12,0.0023
5,0,110,-11,0.0023
5,0,110,-10,0.0023
5,0,110,-9,0.0254
5,0,110,-8,0.0311
5,0,110,-7,0.043
5,0,110,-6,0.073
5,0,110,-5,0.1548
5,0,110,-4,0.2218
5,0,110,-3,0.3403
5,0,110,-2,0.4781
5,0,110,-1,0.6237
5,0,110,0,0.7642
5,0,110,1,0.8621
5,0,110,2,0.9227
5,0,110,3,0.9555
5,0,110,4,0.9808
5,0,110,5,0.989
5,0,110,6,0.9911
5,0,110,7,0.9969
5,0,110,8,1
5,0,110,9,1
5,0,110,10,1
5,0,110,11,1
5,0,110,12,1
5,0,110,13,1
5,0,110,14,1
5,0,110,15,1
5,0,110,16,1
5,0,110,17,1
5,0,110,18,1
5,0,111,-18,0
5,0,111,-17,0.0003
5,0,111,-16,0.0003
5,0,111,-15,0.002
5,0,111,-14,0.002
5,0,111,-13,0.002
5,0,111,-12,0.002
5,0,111,-11,0.002
5,0,111,-10,0.002
5,0,111,-9,0.0291
5,0,111,-8,0.046
5,0,111,-7,0.0754
5,0,111,-6,0.1131
5,0,111,-5,0.1619
5,0,111,-4,0.247
5,0,111,-3,0.3646
5,0,111,-2,0.4978
5,0,111,-1,0.6347
5,0,111,0,0.772
5,0,111,1,0.8658
5,0,111,2,0.917
5,0,111,3,0.9586
5,0,111,4,0.9826
5,0,111,5,0.9866
5,0,111,6,0.9939
5,0,111,7,0.9939
5,0,111,8,1
5,0,111,9,1
5,0,111,10,1
5,0,111,11,1
5,0,111,12,1
5,0,111,13,1
5,0,111,14,1
5,0,111,15,1
5,0,111,16,1
5,0,111,17,1
5,0,111,18,1
5,1,0,-18,0
5,1,0,-17,0
5,1,0,-16,0
5,1,0,-15,0
5,1,0,-14,0
5,1,0,-13,0
5,1,0,-12,0
5,1,0,-11,0.0016
5,1,0,-10,0.0017
5,1,0,-9,0.0036
5,1,0,-8,0.008
5,1,0,-7,0.0126
5,1,0,-6,0.0233
5,1,0,-5,0.0432
5,1,0,-4,0.0775
5,1,0,-3,0.1364
5,1,0,-2,0.2274
5,1,0,-1,0.3617
5,1,0,0,0.5609
5,1,0,1,0.7475
5,1,0,2,0.8541
5,1,0,3,0.9192
5,1,0,4,0.9559
5,1,0,5,0.9764
5,1,0,6,0.9868
5,1,0,7,0.9945
5,1,0,8,0.9975
5,1,0,9,0.9982
5,1,0,10,0.9983
5,1,0,11,0.999
5,1,0,12,1
5,1,0,13,1
5,1,0,14,1
5,1,0,15,1
5,1,0,16,1
5,1,0,17,1
5,1,0,18,1
5,1,1,-18,0
5,1,1,-17,0
5,1,1,-16,0
5,1,1,-15,0
5,1,1,-14,0
5,1,1,-13,0
5,1,1,-12,0
5,1,1,-11,0.0039
5,1,1,-10,0.0041
5,1,1,-9,0.0041
5,1,1,-8,0.0099
5,1,1,-7,0.0187
5,1,1,-6,0.0337
5,1,1,-5,0.058
5,1,1,-4,0.101
5,1,1,-3,0.171
5,1,1,-2,0.2724
5,1,1,-1,0.4064
5,1,1,0,0.5936
5,1,1,1,0.7645
5,1,1,2,0.8658
5,1,1,3,0.9243
5,1,1,4,0.9589
5,1,1,5,0.975
5,1,1,6,0.9888
5,1,1,7,0.9954
5,1,1,8,0.9978
5,1,1,9,0.9986
5,1,1,10,0.9986
5,1,1,11,0.9986
5,1,1,12,1
5,1,1,13,1
5,1,1,14,1
5,1,1,15,1
5,1,1,16,1
5,1,1,17,1
5,1,1,18,1
5,1,10,-18,0
5,1,10,-17,0
5,1,10,-16,0.0003
5,1,10,-15,0.0003
5,1,10,-14,0.0003
5,1,10,-13,0.0003
5,1,10,-12,0.005
5,1,10,-11,0.005
5,1,10,-10,0.005
5,1,10,-9,0.007
5,1,10,-8,0.0162
5,1,10,-7,0.0167
5,1,10,-6,0.0371
5,1,10,-5,0.0661
5,1,10,-4,0.1118
5,1,10,-3,0.1898
5,1,10,-2,0.2923
5,1,10,-1,0.434
5,1,10,0,0.6231
5,1,10,1,0.7868
5,1,10,2,0.8761
5,1,10,3,0.9319
5,1,10,4,0.9619
5,1,10,5,0.9806
5,1,10,6,0.9894
5,1,10,7,0.9971
5,1,10,8,1
5,1,10,9,1
5,1,10,10,1
5,1,10,11,1
5,1,10,12,1
5,1,10,13,1
5,1,10,14,1
5,1,10,15,1
5,1,10,16,1
5,1,10,17,1
5,1,10,18,1
5,1,100,-18,0
5,1,100,-17,0
5,1,100,-16,0.0003
5,1,100,-15,0.0003
5,1,100,-14,0.001
5,1,100,-13,0.001
5,1,100,-12,0.001
5,1,100,-11,0.001
5,1,100,-10,0.001
5,1,100,-9,0.0042
5,1,100,-8,0.009
5,1,100,-7,0.0281
5,1,100,-6,0.0373
5,1,100,-5,0.0631
5,1,100,-4,0.1196
5,1,100,-3,0.1946
5,1,100,-2,0.3239
5,1,100,-1,0.5021
5,1,100,0,0.6717
