result,spray_bucket,station_idx,q,la_topped,ev_topped,dist_topped,la_uppercut,ev_uppercut,dist_uppercut
1BWH2,RF_GAP,89,0.89,16.0,103.7,304.0,16.0,104.2,304.0
1BWH2,RF_GAP,90,0.9,16.0,102.8,306.0,16.0,103.7,304.0
1BWH2,RF_GAP,91,0.91,16.0,103.1,309.0,16.0,104.7,307.0
1BWH2,RF_GAP,92,0.92,17.0,101.8,310.0,17.0,106.3,307.0
1BWH2,RF_GAP,93,0.93,17.0,102.4,310.0,17.0,102.3,313.0
1BWH2,RF_GAP,94,0.94,17.0,102.3,315.0,17.0,101.8,310.0
1BWH2,RF_GAP,95,0.95,18.0,105.3,312.0,18.0,100.5,314.0
1BWH2,RF_GAP,96,0.96,18.0,102.9,317.0,19.0,99.6,318.0
1BWH2,RF_GAP,97,0.97,18.0,101.5,321.0,18.0,103.3,322.0
1BWH2,RF_GAP,98,0.98,18.0,101.5,321.0,18.0,103.3,322.0
1BWH2,RF_GAP,99,0.99,18.0,103.1,326.0,18.0,103.3,322.0
1BWH2,RF_GAP,100,1.0,18.0,103.1,326.0,18.0,103.1,326.0
1BWH2,RF,0,0.0,9.0,110.3,184.0,12.0,107.3,187.0
1BWH2,RF,1,0.01,9.0,110.3,184.0,12.0,107.3,187.0
1BWH2,RF,2,0.02,9.0,110.3,184.0,12.0,107.3,187.0
1BWH2,RF,3,0.03,9.0,110.3,184.0,12.0,108.4,193.0
1BWH2,RF,4,0.04,9.0,110.7,191.0,13.0,106.5,190.0
1BWH2,RF,5,0.05,9.0,109.8,193.0,13.0,106.9,197.0
1BWH2,RF,6,0.06,10.0,110.7,195.0,13.0,106.9,197.0
1BWH2,RF,7,0.07,10.0,109.0,196.0,13.0,106.8,201.0
1BWH2,RF,8,0.08,10.0,109.5,202.0,13.0,106.8,201.0
1BWH2,RF,9,0.09,10.0,109.4,201.0,13.0,107.2,204.0
1BWH2,RF,10,0.1,10.0,110.9,202.0,13.0,107.2,205.0
1BWH2,RF,11,0.11,10.0,111.7,204.0,14.0,108.0,205.0
1BWH2,RF,12,0.12,10.0,111.7,204.0,14.0,107.3,206.0
1BWH2,RF,13,0.13,10.0,113.2,210.0,14.0,104.5,209.0
1BWH2,RF,14,0.14,10.0,113.2,210.0,14.0,106.3,207.0
1BWH2,RF,15,0.15,10.0,109.8,211.0,14.0,104.5,209.0
1BWH2,RF,16,0.16,11.0,108.6,211.0,14.0,106.5,213.0
1BWH2,RF,17,0.17,11.0,108.6,214.0,14.0,106.5,213.0
1BWH2,RF,18,0.18,11.0,111.4,214.0,14.0,107.0,217.0
1BWH2,RF,19,0.19,12.0,111.0,216.0,14.0,107.0,217.0
1BWH2,RF,20,0.2,11.0,109.9,219.0,14.0,108.4,218.0
1BWH2,RF,21,0.21,10.0,110.4,220.0,14.0,108.4,218.0
1BWH2,RF,22,0.22,10.0,110.4,220.0,14.0,108.4,218.0
1BWH2,RF,23,0.23,10.0,110.4,220.0,14.0,104.5,222.0
1BWH2,RF,24,0.24,11.0,110.7,222.0,14.0,107.3,221.0
1BWH2,RF,25,0.25,11.0,108.2,223.0,14.0,106.8,224.0
1BWH2,RF,26,0.26,11.0,110.3,225.0,14.0,105.8,225.0
1BWH2,RF,27,0.27,11.0,109.7,224.0,15.0,105.0,224.0
1BWH2,RF,28,0.28,11.0,110.3,225.0,15.0,105.7,227.0
1BWH2,RF,29,0.29,10.0,109.6,227.0,15.0,106.5,228.0
1BWH2,RF,30,0.3,10.0,109.6,227.0,15.0,106.0,228.0
1BWH2,RF,31,0.31,11.0,107.9,228.0,15.0,106.5,228.0
1BWH2,RF,32,0.32,11.0,108.1,230.0,14.0,105.6,230.0
1BWH2,RF,33,0.33,12.0,107.6,231.0,14.0,106.6,230.0
1BWH2,RF,34,0.34,12.0,110.4,230.0,14.0,105.3,231.0
1BWH2,RF,35,0.35,12.0,107.5,232.0,14.0,107.8,233.0
1BWH2,RF,36,0.36,12.0,108.9,233.0,14.0,107.8,234.0
1BWH2,RF,37,0.37,12.0,107.1,234.0,14.0,106.4,234.0
1BWH2,RF,38,0.38,12.0,106.5,234.0,14.0,108.4,235.0
1BWH2,RF,39,0.39,12.0,108.7,235.0,15.0,103.7,236.0
1BWH2,RF,40,0.4,12.0,108.6,237.0,15.0,105.8,237.0
1BWH2,RF,41,0.41,12.0,106.6,238.0,15.0,105.8,238.0
1BWH2,RF,42,0.42,13.0,106.5,237.0,15.0,105.5,239.0
1BWH2,RF,43,0.43,13.0,107.0,239.0,15.0,105.9,240.0
1BWH2,RF,44,0.44,13.0,106.9,241.0,15.0,104.0,241.0
1BWH2,RF,45,0.45,13.0,106.9,241.0,15.0,104.0,241.0
1BWH2,RF,46,0.46,13.0,109.6,243.0,16.0,106.2,241.0
1BWH2,RF,47,0.47,13.0,109.6,243.0,15.0,103.6,241.0
1BWH2,RF,48,0.48,13.0,107.7,244.0,16.0,102.8,243.0
1BWH2,RF,49,0.49,13.0,106.8,246.0,15.0,104.3,245.0
1BWH2,RF,50,0.5,13.0,109.8,247.0,16.0,105.2,246.0
1BWH2,RF,51,0.51,13.0,108.3,246.0,15.0,104.0,246.0
1BWH2,RF,52,0.52,12.0,108.3,247.0,14.0,109.2,247.0
1BWH2,RF,53,0.53,12.0,111.3,248.0,14.0,105.9,247.0
1BWH2,RF,54,0.54,12.0,107.0,250.0,15.0,106.0,248.0
1BWH2,RF,55,0.55,14.0,107.4,248.0,15.0,106.6,251.0
1BWH2,RF,56,0.56,14.0,107.1,252.0,16.0,105.8,252.0
1BWH2,RF,57,0.57,14.0,105.9,251.0,15.0,107.5,253.0
1BWH2,RF,58,0.58,13.0,108.6,254.0,15.0,107.9,252.0
1BWH2,RF,59,0.59,13.0,106.2,253.0,15.0,104.8,254.0
1BWH2,RF,60,0.6,13.0,108.6,254.0,15.0,104.3,256.0
1BWH2,RF,61,0.61,13.0,108.2,254.0,16.0,105.5,255.0
1BWH2,RF,62,0.62,13.0,107.4,257.0,15.0,104.3,256.0
1BWH2,RF,63,0.63,14.0,104.7,257.0,16.0,104.9,257.0
1BWH2,RF,64,0.64,15.0,105.9,257.0,17.0,103.2,258.0
1BWH2,RF,65,0.65,14.0,106.1,258.0,16.0,104.0,258.0
1BWH2,RF,66,0.66,14.0,106.1,258.0,15.0,105.5,259.0
1BWH2,RF,67,0.67,14.0,108.2,258.0,16.0,106.8,259.0
1BWH2,RF,68,0.68,14.0,108.4,259.0,15.0,105.5,259.0
1BWH2,RF,69,0.69,14.0,107.4,259.0,15.0,104.5,261.0
1BWH2,RF,70,0.7,14.0,109.4,261.0,16.0,104.4,261.0
1BWH2,RF,71,0.71,15.0,105.7,260.0,16.0,104.1,261.0
1BWH2,RF,72,0.72,15.0,107.2,261.0,16.0,106.2,262.0
1BWH2,RF,73,0.73,14.0,108.5,262.0,16.0,106.2,262.0
1BWH2,RF,74,0.74,13.0,108.3,263.0,15.0,106.3,263.0
1BWH2,RF,75,0.75,14.0,104.8,264.0,15.0,107.7,263.0
1BWH2,RF,76,0.76,15.0,107.5,265.0,16.0,103.9,265.0
1BWH2,RF,77,0.77,15.0,103.8,265.0,16.0,107.4,265.0
1BWH2,RF,78,0.78,14.0,105.4,268.0,15.0,103.8,265.0
1BWH2,RF,79,0.79,14.0,108.0,268.0,16.0,103.2,268.0
1BWH2,RF,80,0.8,15.0,107.5,270.0,17.0,103.4,269.0
1BWH2,RF,81,0.81,16.0,105.0,270.0,17.0,104.1,269.0
1BWH2,RF,82,0.82,16.0,105.9,271.0,16.0,107.2,272.0
1BWH2,RF,83,0.83,15.0,108.4,273.0,16.0,107.2,272.0
1BWH2,RF,84,0.84,15.0,108.4,273.0,16.0,107.5,274.0
1BWH2,RF,85,0.85,15.0,105.8,275.0,16.0,105.4,276.0
1BWH2,RF,86,0.86,16.0,107.5,274.0,17.0,103.1,274.0
1BWH2,RF,87,0.87,15.0,107.3,278.0,16.0,105.4,280.0
1BWH2,RF,88,0.88,16.0,105.4,280.0,17.0,104.6,279.0
1BWH2,RF,89,0.89,17.0,101.8,280.0,17.0,104.8,281.0
1BWH2,RF,90,0.9,17.0,105.1,284.0,17.0,101.8,280.0
1BWH2,RF,91,0.91,18.0,101.8,286.0,19.0,104.1,283.0
1BWH2,RF,92,0.92,18.0,100.7,291.0,18.0,101.8,286.0
1BWH2,RF,93,0.93,18.0,104.2,289.0,18.0,100.7,291.0
1BWH2,RF,94,0.94,17.0,105.5,288.0,18.0,103.1,298.0
1BWH2,RF,95,0.95,18.0,104.1,307.0,18.0,104.1,307.0
1BWH2,RF,96,0.96,19.0,101.3,302.0,19.0,101.3,302.0
1BWH2,RF,97,0.97,19.0,102.1,305.0,19.0,102.1,305.0
1BWH2,RF,98,0.98,20.0,103.2,319.0,20.0,103.2,319.0
1BWH2,RF,99,0.99,20.0,100.3,318.0,20.0,100.3,318.0
1BWH2,RF,100,1.0,20.0,100.3,318.0,20.0,100.3,318.0
1BWH,,0,0.0,10.0,113.5,224.0,14.0,109.8,228.0
1BWH,,1,0.01,10.0,113.5,224.0,14.0,109.8,228.0
1BWH,,2,0.02,10.0,115.2,223.0,14.0,109.6,230.0
1BWH,,3,0.03,10.0,113.7,226.0,15.0,109.1,231.0
1BWH,,4,0.04,10.0,114.2,234.0,15.0,109.1,231.0
1BWH,,5,0.05,10.0,114.2,234.0,15.0,109.3,232.0
1BWH,,6,0.06,10.0,114.2,234.0,16.0,112.3,239.0
1BWH,,7,0.07,9.0,115.9,240.0,16.0,112.3,239.0
1BWH,,8,0.08,9.0,117.2,242.0,16.0,107.6,241.0
1BWH,,9,0.09,9.0,117.2,242.0,16.0,107.6,241.0
1BWH,,10,0.1,9.0,115.4,246.0,15.0,112.2,246.0
1BWH,,11,0.11,9.0,118.6,247.0,15.0,108.6,245.0
1BWH,,12,0.12,10.0,114.2,250.0,16.0,108.3,247.0
1BWH,,13,0.13,10.0,114.1,251.0,16.0,108.3,247.0
1BWH,,14,0.14,10.0,114.1,251.0,15.0,109.2,253.0
1BWH,,15,0.15,10.0,114.4,253.0,15.0,109.7,254.0
1BWH,,16,0.16,10.0,117.1,256.0,16.0,110.0,255.0
1BWH,,17,0.17,11.0,114.1,254.0,16.0,107.6,256.0
1BWH,,18,0.18,11.0,116.7,256.0,16.0,108.3,258.0
1BWH,,19,0.19,11.0,116.8,258.0,16.0,110.0,260.0
1BWH,,20,0.2,11.0,116.8,258.0,16.0,110.1,259.0
1BWH,,21,0.21,12.0,113.5,260.0,16.0,107.6,260.0
1BWH,,22,0.22,12.0,113.6,262.0,16.0,109.5,262.0
1BWH,,23,0.23,12.0,113.6,262.0,16.0,112.5,264.0
1BWH,,24,0.24,12.0,113.7,264.0,17.0,107.7,268.0
1BWH,,25,0.25,12.0,111.7,268.0,17.0,107.7,268.0
1BWH,,26,0.26,12.0,112.2,270.0,17.0,107.0,267.0
1BWH,,27,0.27,12.0,112.3,269.0,16.0,109.2,270.0
1BWH,,28,0.28,13.0,114.0,272.0,18.0,107.1,271.0
1BWH,,29,0.29,14.0,110.5,272.0,17.0,107.2,274.0
1BWH,,30,0.3,14.0,112.2,274.0,17.0,108.9,274.0
1BWH,,31,0.31,13.0,110.7,278.0,17.0,106.7,276.0
1BWH,,32,0.32,13.0,111.7,279.0,17.0,108.2,277.0
1BWH,,33,0.33,13.0,111.5,280.0,17.0,107.4,278.0
1BWH,,34,0.34,14.0,113.5,278.0,16.0,108.1,281.0
1BWH,,35,0.35,13.0,112.5,283.0,16.0,112.3,281.0
1BWH,,36,0.36,14.0,109.7,282.0,18.0,107.8,281.0
1BWH,,37,0.37,14.0,112.5,283.0,17.0,108.6,284.0
1BWH,,38,0.38,15.0,109.5,285.0,18.0,105.5,284.0
1BWH,,39,0.39,14.0,111.2,286.0,18.0,108.5,285.0
1BWH,,40,0.4,14.0,109.6,289.0,18.0,105.7,289.0
1BWH,,41,0.41,14.0,110.3,287.0,18.0,106.4,291.0
1BWH,,42,0.42,15.0,109.9,289.0,17.0,110.6,289.0
1BWH,,43,0.43,13.0,111.3,293.0,17.0,106.9,294.0
1BWH,,44,0.44,15.0,112.0,292.0,17.0,106.9,294.0
1BWH,,45,0.45,14.0,110.2,297.0,17.0,106.9,294.0
1BWH,,46,0.46,14.0,110.2,297.0,18.0,107.7,300.0
1BWH,,47,0.47,13.0,113.4,298.0,17.0,108.1,301.0
1BWH,,48,0.48,14.0,113.5,300.0,17.0,112.2,304.0
1BWH,,49,0.49,14.0,110.0,302.0,17.0,108.7,305.0
1BWH,,50,0.5,14.0,109.6,304.0,17.0,108.7,305.0
1BWH,,51,0.51,15.0,113.9,308.0,18.0,107.6,307.0
1BWH,,52,0.52,15.0,109.6,315.0,18.0,109.2,315.0
1BWH,,53,0.53,15.0,109.5,313.0,19.0,105.0,314.0
1BWH,,54,0.54,15.0,109.6,315.0,19.0,105.2,315.0
1BWH,,55,0.55,16.0,114.1,319.0,19.0,106.8,318.0
1BWH,,56,0.56,16.0,114.1,319.0,19.0,107.5,321.0
1BWH,,57,0.57,17.0,108.2,325.0,19.0,108.9,323.0
1BWH,,58,0.58,17.0,110.9,322.0,19.0,108.2,325.0
1BWH,,59,0.59,17.0,109.1,326.0,19.0,109.7,327.0
1BWH,,60,0.6,17.0,107.4,327.0,19.0,109.4,327.0
1BWH,,61,0.61,17.0,111.1,328.0,19.0,109.7,330.0
1BWH,,62,0.62,18.0,107.1,331.0,21.0,108.7,330.0
1BWH,,63,0.63,18.0,105.5,333.0,21.0,106.3,332.0
1BWH,,64,0.64,19.0,112.4,332.0,22.0,102.1,332.0
1BWH,,65,0.65,19.0,107.6,334.0,22.0,101.5,335.0
1BWH,,66,0.66,19.0,109.2,336.0,22.0,104.5,334.0
1BWH,,67,0.67,19.0,110.3,339.0,20.0,107.3,336.0
1BWH,,68,0.68,19.0,110.3,339.0,21.0,104.1,340.0
1BWH,,69,0.69,19.0,107.1,339.0,22.0,109.9,340.0
1BWH,,70,0.7,19.0,113.6,342.0,23.0,105.0,340.0
1BWH,,71,0.71,20.0,111.6,340.0,23.0,104.5,341.0
1BWH,,72,0.72,19.0,105.7,344.0,22.0,105.4,342.0
1BWH,,73,0.73,19.0,109.4,344.0,21.0,105.2,344.0
1BWH,,74,0.74,19.0,105.7,344.0,20.0,114.1,345.0
1BWH,,75,0.75,19.0,109.4,344.0,20.0,110.1,345.0
1BWH,,76,0.76,19.0,112.4,347.0,20.0,112.8,347.0
1BWH,,77,0.77,19.0,105.8,348.0,20.0,110.5,347.0
1BWH,,78,0.78,20.0,106.5,348.0,21.0,104.2,349.0
1BWH,,79,0.79,21.0,104.2,349.0,22.0,107.5,350.0
1BWH,,80,0.8,20.0,110.7,350.0,22.0,104.5,351.0
1BWH,,81,0.81,20.0,107.8,352.0,22.0,106.1,351.0
1BWH,,82,0.82,20.0,107.8,352.0,21.0,103.2,352.0
1BWH,,83,0.83,20.0,109.0,354.0,21.0,113.3,354.0
1BWH,,84,0.84,20.0,104.1,355.0,21.0,103.2,352.0
1BWH,,85,0.85,20.0,107.8,354.0,21.0,113.3,354.0
1BWH,,86,0.86,20.0,108.6,355.0,22.0,104.0,356.0
1BWH,,87,0.87,21.0,105.2,357.0,22.0,104.0,356.0
1BWH,,88,0.88,21.0,105.2,357.0,23.0,105.1,359.0
1BWH,,89,0.89,21.0,106.7,358.0,22.0,103.6,357.0
1BWH,,90,0.9,21.0,106.7,358.0,22.0,107.7,360.0
1BWH,,91,0.91,21.0,111.1,360.0,21.0,104.0,361.0
1BWH,,92,0.92,21.0,103.1,361.0,21.0,107.2,360.0
1BWH,,93,0.93,21.0,110.4,361.0,21.0,103.1,361.0
1BWH,,94,0.94,20.0,112.0,361.0,20.0,104.6,361.0
1BWH,,95,0.95,20.0,107.6,362.0,21.0,102.9,362.0
1BWH,,96,0.96,20.0,107.0,364.0,21.0,102.7,364.0
1BWH,,97,0.97,20.0,110.3,365.0,20.0,107.0,364.0
1BWH,,98,0.98,20.0,107.0,365.0,20.0,110.3,365.0
1BWH,,99,0.99,20.0,106.7,367.0,20.0,105.6,365.0
1BWH,,100,1.0,20.0,105.6,365.0,20.0,105.6,365.0
1BWH,LF,0,0.0,10.0,115.5,224.0,14.0,109.6,225.0
1BWH,LF,1,0.01,10.0,115.5,224.0,14.0,109.6,225.0
1BWH,LF,2,0.02,10.0,115.5,224.0,14.0,109.6,225.0
1BWH,LF,3,0.03,9.0,116.2,229.0,14.0,109.9,230.0
1BWH,LF,4,0.04,9.0,116.2,229.0,15.0,109.3,232.0
1BWH,LF,5,0.05,9.0,116.2,229.0,15.0,109.3,232.0
1BWH,LF,6,0.06,10.0,114.2,234.0,15.0,109.3,232.0
1BWH,LF,7,0.07,10.0,119.0,237.0,16.0,111.1,238.0
1BWH,LF,8,0.08,10.0,119.0,237.0,16.0,111.1,238.0
1BWH,LF,9,0.09,11.0,112.9,240.0,16.0,111.1,238.0
1BWH,LF,10,0.1,11.0,112.9,240.0,15.0,109.9,242.0
1BWH,LF,11,0.11,13.0,112.2,244.0,15.0,108.6,245.0
1BWH,LF,12,0.12,11.0,116.1,247.0,16.0,108.3,247.0
1BWH,LF,13,0.13,11.0,116.1,247.0,16.0,108.3,247.0
1BWH,LF,14,0.14,11.0,116.1,247.0,16.0,108.9,250.0
1BWH,LF,15,0.15,11.0,113.2,249.0,16.0,108.9,250.0
1BWH,LF,16,0.16,11.0,112.6,252.0,14.0,111.0,251.0
1BWH,LF,17,0.17,12.0,114.1,253.0,14.0,110.5,255.0
1BWH,LF,18,0.18,12.0,114.1,253.0,14.0,110.8,254.0
1BWH,LF,19,0.19,13.0,111.5,256.0,15.0,109.7,254.0
1BWH,LF,20,0.2,13.0,111.5,256.0,15.0,109.1,259.0
1BWH,LF,21,0.21,13.0,111.2,258.0,15.0,109.1,259.0
1BWH,LF,22,0.22,13.0,110.6,260.0,15.0,112.3,260.0
1BWH,LF,23,0.23,13.0,111.4,260.0,15.0,112.3,260.0
1BWH,LF,24,0.24,13.0,111.1,261.0,14.0,111.1,261.0
1BWH,LF,25,0.25,13.0,110.6,265.0,15.0,111.1,263.0
1BWH,LF,26,0.26,13.0,115.5,265.0,15.0,110.0,269.0
1BWH,LF,27,0.27,13.0,114.3,268.0,18.0,108.2,266.0
1BWH,LF,28,0.28,13.0,111.7,271.0,18.0,107.1,271.0
1BWH,LF,29,0.29,14.0,109.5,273.0,18.0,107.1,271.0
1BWH,LF,30,0.3,14.0,112.3,275.0,17.0,106.7,276.0
1BWH,LF,31,0.31,13.0,110.7,278.0,16.0,110.8,276.0
1BWH,LF,32,0.32,13.0,111.7,279.0,16.0,110.8,276.0
1BWH,LF,33,0.33,13.0,111.7,279.0,16.0,108.9,282.0
1BWH,LF,34,0.34,13.0,112.0,283.0,17.0,106.6,282.0
1BWH,LF,35,0.35,13.0,112.0,283.0,18.0,108.5,285.0
1BWH,LF,36,0.36,14.0,112.5,283.0,18.0,108.5,285.0
1BWH,LF,37,0.37,15.0,110.8,285.0,18.0,105.7,289.0
1BWH,LF,38,0.38,16.0,108.2,290.0,17.0,107.5,287.0
1BWH,LF,39,0.39,16.0,109.2,291.0,18.0,106.4,291.0
1BWH,LF,40,0.4,16.0,110.0,294.0,17.0,106.9,294.0
1BWH,LF,41,0.41,16.0,109.3,297.0,18.0,106.4,291.0
1BWH,LF,42,0.42,16.0,110.0,294.0,17.0,106.9,294.0
1BWH,LF,43,0.43,14.0,113.2,303.0,16.0,111.2,304.0
1BWH,LF,44,0.44,14.0,111.3,305.0,16.0,111.2,304.0
1BWH,LF,45,0.45,14.0,115.6,311.0,16.0,107.5,301.0
1BWH,LF,46,0.46,15.0,113.9,308.0,18.0,109.2,315.0
1BWH,LF,47,0.47,17.0,110.3,315.0,20.0,104.3,316.0
1BWH,LF,48,0.48,17.0,110.3,315.0,21.0,104.9,318.0
1BWH,LF,49,0.49,19.0,106.8,318.0,21.0,104.9,318.0
1BWH,LF,50,0.5,16.0,114.1,319.0,20.0,104.0,319.0
1BWH,LF,51,0.51,16.0,114.1,319.0,19.0,106.8,318.0
1BWH,LF,52,0.52,16.0,114.1,319.0,20.0,106.7,322.0
1BWH,LF,53,0.53,18.0,111.4,321.0,21.0,106.5,324.0
1BWH,LF,54,0.54,15.0,108.9,329.0,21.0,103.0,322.0
1BWH,LF,55,0.55,16.0,109.5,330.0,19.0,109.7,330.0
1BWH,LF,56,0.56,16.0,109.5,330.0,20.0,104.0,331.0
1BWH,LF,57,0.57,18.0,105.5,333.0,21.0,106.3,332.0
1BWH,LF,58,0.58,18.0,109.1,334.0,22.0,105.6,334.0
1BWH,LF,59,0.59,18.0,110.0,334.0,24.0,100.1,334.0
1BWH,LF,60,0.6,18.0,112.2,335.0,24.0,100.1,334.0
1BWH,LF,61,0.61,18.0,112.2,335.0,20.0,104.6,337.0
1BWH,LF,62,0.62,16.0,107.8,335.0,20.0,104.6,337.0
1BWH,LF,63,0.63,19.0,113.9,339.0,19.0,109.2,336.0
1BWH,LF,64,0.64,17.0,107.3,340.0,19.0,113.9,339.0
1BWH,LF,65,0.65,19.0,110.3,339.0,19.0,113.9,339.0
1BWH,LF,66,0.66,19.0,105.3,340.0,23.0,106.6,340.0
1BWH,LF,67,0.67,19.0,106.2,344.0,23.0,103.1,343.0
1BWH,LF,68,0.68,18.0,107.9,344.0,20.0,107.9,344.0
1BWH,LF,69,0.69,19.0,106.2,344.0,20.0,107.9,344.0
1BWH,LF,70,0.7,19.0,111.5,345.0,20.0,110.1,345.0
1BWH,LF,71,0.71,20.0,110.1,345.0,20.0,111.3,346.0
1BWH,LF,72,0.72,20.0,111.3,346.0,21.0,104.1,346.0
1BWH,LF,73,0.73,20.0,111.3,346.0,21.0,111.3,347.0
1BWH,LF,74,0.74,19.0,112.4,347.0,20.0,108.0,348.0
1BWH,LF,75,0.75,20.0,106.5,348.0,21.0,103.0,348.0
1BWH,LF,76,0.76,20.0,108.0,348.0,21.0,106.5,348.0
1BWH,LF,77,0.77,17.0,111.0,351.0,19.0,104.6,350.0
1BWH,LF,78,0.78,17.0,111.0,351.0,18.0,112.7,351.0
1BWH,LF,79,0.79,17.0,108.1,351.0,19.0,110.0,351.0
1BWH,LF,80,0.8,18.0,107.0,352.0,19.0,110.0,351.0
1BWH,LF,81,0.81,18.0,107.0,352.0,20.0,107.8,354.0
1BWH,LF,82,0.82,18.0,114.6,354.0,20.0,107.8,354.0
1BWH,LF,83,0.83,19.0,109.9,355.0,21.0,113.3,354.0
1BWH,LF,84,0.84,19.0,109.1,356.0,20.0,110.1,355.0
1BWH,LF,85,0.85,19.0,108.1,355.0,19.0,109.9,355.0
1BWH,LF,86,0.86,18.0,107.1,356.0,20.0,110.1,355.0
1BWH,LF,87,0.87,21.0,102.7,356.0,24.0,102.3,357.0
1BWH,LF,88,0.88,24.0,102.3,357.0,24.0,102.3,357.0
1BWH,LF,89,0.89,23.0,105.8,359.0,23.0,105.8,359.0
1BWH,LF,90,0.9,23.0,105.1,359.0,23.0,105.1,359.0
1BWH,LF,91,0.91,20.0,112.0,361.0,20.0,112.0,361.0
1BWH,LF,92,0.92,20.0,112.0,361.0,20.0,112.0,361.0
1BWH,LF,93,0.93,20.0,112.0,361.0,20.0,112.0,361.0
1BWH,LF,94,0.94,22.0,102.7,363.0,22.0,102.7,363.0
1BWH,LF,95,0.95,20.0,107.0,364.0,20.0,107.0,364.0
1BWH,LF,96,0.96,22.0,106.7,365.0,22.0,106.7,365.0
1BWH,LF,97,0.97,20.0,107.0,365.0,20.0,107.0,365.0
1BWH,LF,98,0.98,20.0,104.4,366.0,20.0,104.4,366.0
1BWH,LF,99,0.99,20.0,106.7,367.0,20.0,106.7,367.0
1BWH,LF,100,1.0,20.0,106.7,367.0,20.0,106.7,367.0
1BWH,LF_GAP,0,0.0,9.0,115.4,246.0,14.0,109.5,234.0
1BWH,LF_GAP,1,0.01,9.0,115.4,246.0,14.0,109.5,234.0
1BWH,LF_GAP,2,0.02,9.0,115.4,246.0,14.0,109.5,234.0
1BWH,LF_GAP,3,0.03,9.0,115.4,246.0,14.0,109.5,234.0
1BWH,LF_GAP,4,0.04,9.0,115.4,246.0,14.0,109.5,234.0
1BWH,LF_GAP,5,0.05,9.0,115.4,246.0,14.0,109.6,230.0
1BWH,LF_GAP,6,0.06,9.0,115.4,246.0,14.0,109.6,230.0
1BWH,LF_GAP,7,0.07,9.0,115.4,246.0,14.0,109.5,234.0
1BWH,LF_GAP,8,0.08,9.0,115.4,246.0,14.0,109.5,234.0
1BWH,LF_GAP,9,0.09,9.0,115.4,246.0,13.0,111.4,247.0
1BWH,LF_GAP,10,0.1,9.0,115.4,246.0,13.0,114.4,252.0
1BWH,LF_GAP,11,0.11,9.0,115.4,246.0,13.0,114.4,252.0
1BWH,LF_GAP,12,0.12,10.0,115.3,253.0,14.0,110.0,253.0
1BWH,LF_GAP,13,0.13,10.0,114.1,251.0,13.0,114.4,252.0
1BWH,LF_GAP,14,0.14,10.0,114.1,251.0,13.0,111.4,247.0
1BWH,LF_GAP,15,0.15,10.0,115.3,253.0,13.0,114.4,252.0
1BWH,LF_GAP,16,0.16,10.0,115.3,253.0,14.0,110.0,253.0
1BWH,LF_GAP,17,0.17,10.0,115.3,253.0,14.0,110.0,253.0
1BWH,LF_GAP,18,0.18,10.0,115.3,253.0,14.0,110.0,253.0
1BWH,LF_GAP,19,0.19,11.0,116.7,256.0,16.0,109.5,262.0
1BWH,LF_GAP,20,0.2,11.0,116.7,256.0,16.0,110.7,264.0
1BWH,LF_GAP,21,0.21,11.0,114.4,261.0,16.0,109.5,262.0
1BWH,LF_GAP,22,0.22,11.0,114.4,261.0,16.0,109.5,262.0
1BWH,LF_GAP,23,0.23,11.0,114.4,261.0,16.0,110.7,264.0
1BWH,LF_GAP,24,0.24,11.0,112.9,266.0,16.0,111.4,268.0
1BWH,LF_GAP,25,0.25,11.0,112.9,266.0,16.0,109.5,262.0
1BWH,LF_GAP,26,0.26,11.0,112.9,266.0,16.0,109.5,262.0
1BWH,LF_GAP,27,0.27,12.0,113.7,264.0,16.0,111.4,268.0
1BWH,LF_GAP,28,0.28,12.0,113.7,264.0,16.0,110.7,264.0
1BWH,LF_GAP,29,0.29,12.0,113.7,264.0,16.0,108.8,273.0
1BWH,LF_GAP,30,0.3,12.0,112.2,270.0,16.0,111.4,268.0
1BWH,LF_GAP,31,0.31,12.0,112.2,270.0,16.0,111.4,268.0
1BWH,LF_GAP,32,0.32,14.0,112.8,271.0,16.0,108.3,274.0
1BWH,LF_GAP,33,0.33,14.0,112.8,271.0,16.0,108.8,273.0
1BWH,LF_GAP,34,0.34,14.0,110.9,273.0,16.0,108.8,273.0
1BWH,LF_GAP,35,0.35,14.0,112.2,274.0,16.0,107.6,282.0
1BWH,LF_GAP,36,0.36,14.0,112.2,274.0,16.0,111.8,283.0
1BWH,LF_GAP,37,0.37,14.0,111.9,275.0,17.0,108.6,284.0
1BWH,LF_GAP,38,0.38,15.0,109.4,281.0,16.0,111.8,283.0
1BWH,LF_GAP,39,0.39,15.0,109.1,277.0,16.0,108.6,284.0
1BWH,LF_GAP,40,0.4,15.0,109.4,281.0,16.0,107.6,282.0
1BWH,LF_GAP,41,0.41,15.0,109.4,281.0,16.0,107.6,282.0
1BWH,LF_GAP,42,0.42,14.0,112.7,289.0,16.0,108.6,284.0
1BWH,LF_GAP,43,0.43,14.0,112.7,289.0,16.0,108.6,284.0
1BWH,LF_GAP,44,0.44,14.0,112.7,289.0,16.0,107.6,282.0
1BWH,LF_GAP,45,0.45,14.0,110.3,287.0,16.0,108.6,284.0
1BWH,LF_GAP,46,0.46,14.0,112.7,289.0,16.0,108.6,284.0
